seq,t_us,raw,avg,filtered,peak,detector_score,expected_rr_ms,hr_bpm,flags
157026,1256762625,27.0,36.0,-141.0,0,0.539,796.8,74.3,17
157027,1256770625,25.0,33.0,-143.0,0,0.541,796.8,74.3,17
157028,1256778621,22.0,30.0,-145.0,0,0.544,796.8,74.3,17
157029,1256786625,18.0,27.0,-147.0,0,0.547,796.8,74.3,17
157030,1256794621,23.0,26.0,-148.0,0,0.538,796.8,74.3,17
157031,1256802625,20.0,25.0,-149.0,0,0.539,796.8,74.3,17
157032,1256810625,22.0,24.0,-150.0,0,0.54,796.8,74.3,17
157033,1256818625,17.0,22.0,-151.0,0,0.541,796.8,74.3,17
157034,1256826621,23.0,23.0,-151.0,1,0.531,796.8,74.3,17
157035,1256834625,23.0,23.0,-151.0,0,0.531,796.8,74.3,17
157036,1256842624,22.0,22.0,-151.0,0,0.531,796.8,74.3,17
157037,1256850625,27.0,24.0,-150.0,0,0.539,796.8,74.3,17
157038,1256858623,28.0,25.0,-148.0,0,0.547,796.8,74.3,17
157039,1256866625,32.0,26.0,-147.0,0,0.535,796.8,74.3,17
157040,1256874625,31.0,28.0,-145.0,0,0.542,796.8,74.3,17
157041,1256882625,36.0,30.0,-143.0,0,0.539,796.8,74.3,17
157042,1256890625,38.0,32.0,-141.0,0,0.536,796.8,74.3,17
157043,1256898625,40.0,34.0,-138.0,0,0.543,796.8,74.3,17
157044,1256906625,40.0,35.0,-136.0,0,0.529,796.8,74.3,17
157045,1256914624,40.0,36.0,-133.0,0,0.535,796.8,74.3,17
157046,1256922621,44.0,38.0,-131.0,0,0.522,796.8,74.3,17
157047,1256930625,49.0,41.0,-128.0,0,0.528,796.8,74.3,17
157048,1256938625,51.0,43.0,-125.0,0,0.524,796.8,74.3,17
157049,1256946625,52.0,45.0,-122.0,0,0.519,796.8,74.3,17
157050,1256954625,61.0,49.0,-119.0,0,0.515,796.8,74.3,17
157051,1256962625,56.0,51.0,-116.0,0,0.51,796.8,74.3,17
157052,1256970625,64.0,54.0,-113.0,0,0.506,796.8,74.3,17
157053,1256978625,67.0,57.0,-109.0,0,0.511,796.8,74.3,17
157054,1256986625,74.0,61.0,-105.0,0,0.505,796.8,74.3,17
157055,1256994625,72.0,64.0,-102.0,0,0.489,796.8,74.3,17
157056,1257002625,76.0,67.0,-98.0,0,0.494,796.8,74.3,17
157057,1257010625,83.0,71.0,-94.0,0,0.488,796.8,74.3,17
157058,1257018623,83.0,74.0,-91.0,0,0.473,796.8,74.3,17
157059,1257026625,84.0,76.0,-87.0,0,0.477,796.8,74.3,17
157060,1257034625,87.0,79.0,-84.0,0,0.462,796.8,74.3,17
157061,1257042625,93.0,82.0,-80.0,0,0.467,796.8,74.3,17
157062,1257050625,93.0,85.0,-77.0,0,0.451,796.8,74.3,17
157063,1257058621,95.0,87.0,-73.0,0,0.456,796.8,74.3,17
157064,1257066625,99.0,90.0,-70.0,0,0.441,796.8,74.3,17
157065,1257074621,98.0,92.0,-67.0,0,0.436,796.8,74.3,17
157066,1257082625,99.0,94.0,-64.0,0,0.432,796.8,74.3,17
157067,1257090625,103.0,96.0,-62.0,0,0.418,796.8,74.3,17
157068,1257098625,108.0,99.0,-59.0,0,0.424,796.8,74.3,17
157069,1257106625,112.0,102.0,-56.0,0,0.42,796.8,74.3,17
157070,1257114621,132.0,109.0,-51.0,0,0.434,796.8,74.3,17
157071,1257122624,144.0,118.0,-46.0,0,0.426,796.8,74.3,17
157072,1257130620,164.0,129.0,-39.0,0,0.438,796.8,74.3,17
157073,1257138621,191.0,144.0,-29.0,0,0.456,796.8,74.3,17
157074,1257146621,221.0,163.0,-17.0,0,0.46,796.8,74.3,17
157075,1257154625,255.0,185.0,-2.0,0,0.469,796.8,74.3,17
157076,1257162621,294.0,211.0,16.0,0,0.512,796.8,74.3,17
157077,1257170625,328.0,240.0,37.0,0,0.562,796.8,74.3,17
157078,1257178625,368.0,271.0,60.0,0,0.606,796.8,74.3,17
157079,1257186625,400.0,302.0,86.0,0,0.659,796.8,74.3,17
157080,1257194625,432.0,334.0,113.0,0,0.703,796.8,74.3,17
157081,1257202625,463.0,365.0,140.0,0,0.74,796.8,74.3,17
157082,1257210623,488.0,395.0,168.0,0,0.78,796.8,74.3,17
157083,1257218625,502.0,421.0,195.0,0,0.808,796.8,74.3,17
157084,1257226624,520.0,445.0,221.0,0,0.829,796.8,74.3,17
157085,1257234621,529.0,465.0,244.0,0,0.834,796.8,74.3,17
157086,1257242621,532.0,481.0,265.0,0,0.838,796.8,74.3,17
157087,1257250625,535.0,494.0,283.0,0,0.829,796.8,74.3,17
157088,1257258625,530.0,503.0,297.0,0,0.804,796.8,74.3,17
157089,1257266625,523.0,508.0,309.0,0,0.791,796.8,74.3,17
157090,1257274625,515.0,510.0,316.0,0,0.743,796.8,74.3,17
157091,1257282625,500.0,507.0,321.0,0,0.724,796.8,74.3,17
157092,1257290625,484.0,502.0,322.0,0,0.683,796.8,74.3,17
157093,1257298622,467.0,493.0,319.0,1,0.701,796.8,74.3,17
157094,1257306625,447.0,482.0,314.0,0,0.719,796.8,74.3,17
157095,1257314625,429.0,469.0,306.0,0,0.746,796.8,74.3,17
157096,1257322622,404.0,453.0,295.0,0,0.77,796.8,74.3,17
157097,1257330620,383.0,436.0,282.0,0,0.781,796.8,74.3,17
157098,1257338625,364.0,419.0,267.0,0,0.788,796.8,74.3,17
157099,1257346625,342.0,400.0,251.0,0,0.784,796.8,74.3,17
157100,1257354625,316.0,380.0,233.0,0,0.783,796.8,74.3,17
157101,1257362621,292.0,358.0,214.0,0,0.772,796.8,74.3,17
157102,1257370625,265.0,336.0,193.0,0,0.762,796.8,74.3,17
157103,1257378625,239.0,312.0,172.0,0,0.737,796.8,74.3,17
157104,1257386623,219.0,290.0,150.0,0,0.714,796.8,74.3,17
157105,1257394625,192.0,266.0,127.0,0,0.688,796.8,74.3,17
157106,1257402625,176.0,244.0,105.0,0,0.651,796.8,74.3,17
157107,1257410625,155.0,223.0,82.0,0,0.623,796.8,74.3,17
157108,1257418621,136.0,202.0,60.0,0,0.586,796.8,74.3,17
157109,1257426625,123.0,183.0,39.0,0,0.55,796.8,74.3,17
157110,1257434625,105.0,164.0,19.0,0,0.517,796.8,74.3,17
157111,1257442625,94.0,147.0,0.0,0,0.496,796.8,74.3,17
157112,1257450625,82.0,131.0,-18.0,0,0.512,796.8,74.3,17
157113,1257458625,76.0,118.0,-35.0,0,0.527,796.8,74.3,17
157114,1257466625,68.0,106.0,-50.0,0,0.531,796.8,74.3,17
157115,1257474625,64.0,96.0,-64.0,0,0.543,796.8,74.3,17
157116,1257482625,56.0,86.0,-76.0,0,0.541,796.8,74.3,17
157117,1257490621,50.0,77.0,-87.0,0,0.547,796.8,74.3,17
157118,1257498623,51.0,71.0,-96.0,0,0.54,796.8,74.3,17
157119,1257506625,48.0,65.0,-105.0,0,0.553,796.8,74.3,17
157120,1257514625,49.0,61.0,-111.0,0,0.53,796.8,74.3,17
157121,1257522625,47.0,58.0,-117.0,0,0.538,796.8,74.3,17
157122,1257530624,45.0,55.0,-121.0,0,0.523,796.8,74.3,17
157123,1257538625,41.0,51.0,-125.0,0,0.528,796.8,74.3,17
157124,1257546625,40.0,49.0,-129.0,0,0.533,796.8,74.3,17
157125,1257554623,41.0,47.0,-131.0,0,0.516,796.8,74.3,17
157126,1257562623,39.0,45.0,-133.0,0,0.518,796.8,74.3,17
157127,1257570622,36.0,43.0,-135.0,0,0.521,796.8,74.3,17
157128,1257578625,35.0,41.0,-137.0,0,0.523,796.8,74.3,17
157129,1257586621,34.0,39.0,-138.0,0,0.514,796.8,74.3,17
157130,1257594625,32.0,37.0,-140.0,0,0.526,796.8,74.3,17
157131,1257602623,28.0,35.0,-141.0,0,0.518,796.8,74.3,17
157132,1257610622,28.0,33.0,-142.0,0,0.519,796.8,74.3,17
157133,1257618625,28.0,32.0,-143.0,0,0.52,796.8,74.3,17
157134,1257626621,27.0,31.0,-144.0,0,0.521,796.8,74.3,17
157135,1257634625,25.0,29.0,-144.0,1,0.511,796.8,74.3,17
157136,1257642625,26.0,29.0,-145.0,0,0.521,796.8,74.3,17
157137,1257650621,24.0,27.0,-145.0,1,0.512,796.8,74.3,17
157138,1257658620,28.0,28.0,-145.0,0,0.511,796.8,74.3,17
157139,1257666625,28.0,28.0,-145.0,0,0.511,796.8,74.3,17
157140,1257674625,28.0,28.0,-144.0,0,0.518,796.8,74.3,17
157141,1257682623,30.0,28.0,-143.0,0,0.517,796.8,74.3,17
157142,1257690625,30.0,29.0,-142.0,0,0.515,796.8,74.3,17
157143,1257698625,30.0,29.0,-141.0,0,0.513,796.8,74.3,17
157144,1257706622,33.0,30.0,-140.0,0,0.512,796.8,74.3,17
157145,1257714625,35.0,31.0,-138.0,0,0.518,796.8,74.3,17
157146,1257722625,36.0,32.0,-137.0,0,0.507,796.8,74.3,17
157147,1257730625,43.0,35.0,-135.0,0,0.514,796.8,74.3,17
157148,1257738625,42.0,37.0,-132.0,0,0.519,796.8,74.3,17
157149,1257746625,47.0,39.0,-130.0,0,0.507,796.8,74.3,17
157150,1257754625,51.0,42.0,-127.0,0,0.512,796.8,74.3,17
157151,1257762625,48.0,43.0,-124.0,0,0.508,796.8,74.3,17
157152,1257770625,52.0,46.0,-121.0,0,0.504,796.8,74.3,17
157153,1257778624,57.0,48.0,-118.0,0,0.499,796.8,74.3,17
157154,1257786622,61.0,51.0,-115.0,0,0.495,796.8,74.3,17
157155,1257794625,62.0,54.0,-112.0,0,0.491,796.8,74.3,17
157156,1257802625,60.0,55.0,-109.0,0,0.487,796.8,74.3,17
157157,1257810625,65.0,58.0,-106.0,0,0.482,796.8,74.3,17
157158,1257818621,65.0,60.0,-103.0,0,0.478,796.8,74.3,17
157159,1257826625,68.0,62.0,-101.0,0,0.465,796.8,74.3,17
157160,1257834625,71.0,64.0,-98.0,0,0.471,796.8,74.3,17
157161,1257842625,76.0,67.0,-95.0,0,0.466,796.8,74.3,17
157162,1257850625,76.0,69.0,-92.0,0,0.462,796.8,74.3,17
157163,1257858625,76.0,71.0,-89.0,0,0.458,796.8,74.3,17
157164,1257866625,80.0,73.0,-86.0,0,0.454,796.8,74.3,17
157165,1257874625,81.0,75.0,-84.0,0,0.441,796.8,74.3,17
157166,1257882625,86.0,78.0,-81.0,0,0.446,796.8,74.3,17
157167,1257890624,85.0,79.0,-78.0,0,0.442,796.8,74.3,17
157168,1257898625,86.0,81.0,-76.0,0,0.429,796.8,74.3,17
157169,1257906625,98.0,85.0,-73.0,0,0.435,796.8,74.3,17
157170,1257914625,108.0,91.0,-69.0,0,0.439,796.8,74.3,17
157171,1257922625,118.0,97.0,-64.0,0,0.443,796.8,74.3,17
157172,1257930623,136.0,107.0,-58.0,0,0.444,796.8,74.3,17
157173,1257938624,163.0,120.0,-49.0,0,0.463,796.8,74.3,17
157174,1257946623,185.0,136.0,-39.0,0,0.46,796.8,74.3,17
157175,1257954625,220.0,156.0,-26.0,0,0.472,796.8,74.3,17
157176,1257962623,244.0,178.0,-10.0,0,0.478,796.8,74.3,17
157177,1257970625,281.0,203.0,8.0,0,0.496,796.8,74.3,17
157178,1257978625,315.0,230.0,29.0,0,0.543,796.8,74.3,17
157179,1257986623,344.0,258.0,51.0,0,0.579,796.8,74.3,17
157180,1257994624,373.0,286.0,75.0,0,0.623,796.8,74.3,17
157181,1258002623,405.0,315.0,100.0,0,0.663,796.8,74.3,17
157182,1258010623,427.0,342.0,125.0,0,0.697,796.8,74.3,17
157183,1258018623,446.0,367.0,150.0,0,0.73,796.8,74.3,17
157184,1258026623,463.0,390.0,174.0,0,0.754,796.8,74.3,17
157185,1258034625,474.0,411.0,196.0,0,0.768,796.8,74.3,17
157186,1258042623,481.0,428.0,216.0,0,0.776,796.8,74.3,17
157187,1258050625,483.0,441.0,234.0,0,0.778,796.8,74.3,17
157188,1258058623,477.0,450.0,249.0,0,0.767,796.8,74.3,17
157189,1258066621,471.0,455.0,260.0,0,0.738,796.8,74.3,17
157190,1258074625,464.0,457.0,269.0,0,0.725,796.8,74.3,17
157191,1258082625,453.0,456.0,274.0,0,0.688,796.8,74.3,17
157192,1258090623,440.0,452.0,276.0,0,0.659,796.8,74.3,17
157193,1258098625,428.0,446.0,275.0,1,0.649,796.8,74.3,17
157194,1258106625,406.0,437.0,271.0,0,0.675,796.8,74.3,17
157195,1258114621,392.0,426.0,265.0,0,0.691,796.8,74.3,17
157196,1258122625,369.0,412.0,256.0,0,0.715,796.8,74.3,17
157197,1258130624,348.0,396.0,245.0,0,0.726,796.8,74.3,17
157198,1258138625,328.0,380.0,231.0,0,0.741,796.8,74.3,17
157199,1258146625,304.0,361.0,216.0,0,0.736,796.8,74.3,17
157200,1258154621,282.0,342.0,200.0,0,0.728,796.8,74.3,17
157201,1258162623,261.0,323.0,182.0,0,0.723,796.8,74.3,17
157202,1258170625,235.0,301.0,163.0,0,0.708,796.8,74.3,17
157203,1258178623,212.0,280.0,144.0,0,0.684,796.8,74.3,17
157204,1258186625,190.0,258.0,123.0,0,0.669,796.8,74.3,17
157205,1258194622,172.0,237.0,102.0,0,0.64,796.8,74.3,17
157206,1258202623,155.0,217.0,82.0,0,0.605,796.8,74.3,17
157207,1258210625,141.0,199.0,62.0,0,0.577,796.8,74.3,17
157208,1258218625,127.0,181.0,43.0,0,0.545,796.8,74.3,17
157209,1258226625,115.0,165.0,24.0,0,0.52,796.8,74.3,17
157210,1258234621,107.0,151.0,7.0,0,0.483,796.8,74.3,17
157211,1258242625,101.0,139.0,-8.0,0,0.466,796.8,74.3,17
157212,1258250621,91.0,127.0,-23.0,0,0.485,796.8,74.3,17
157213,1258258621,86.0,117.0,-36.0,0,0.484,796.8,74.3,17
157214,1258266625,86.0,110.0,-47.0,0,0.479,796.8,74.3,17
157215,1258274625,84.0,103.0,-57.0,0,0.483,796.8,74.3,17
157216,1258282622,80.0,98.0,-65.0,0,0.474,796.8,74.3,17
157217,1258290625,78.0,93.0,-72.0,0,0.474,796.8,74.3,17
157218,1258298625,84.0,91.0,-78.0,0,0.472,796.8,74.3,17
157219,1258306623,82.0,89.0,-82.0,0,0.457,796.8,74.3,17
157220,1258314621,82.0,87.0,-86.0,0,0.463,796.8,74.3,17
157221,1258322620,79.0,85.0,-88.0,0,0.446,796.8,74.3,17
157222,1258330625,78.0,83.0,-91.0,0,0.46,796.8,74.3,17
157223,1258338625,74.0,81.0,-93.0,0,0.453,796.8,74.3,17
157224,1258346625,80.0,81.0,-94.0,0,0.445,796.8,74.3,17
157225,1258354625,80.0,81.0,-95.0,0,0.446,796.8,74.3,17
157226,1258362625,79.0,80.0,-96.0,0,0.447,796.8,74.3,17
157227,1258370624,76.0,79.0,-96.0,1,0.438,796.8,74.3,17
157228,1258378625,69.0,77.0,-97.0,0,0.449,796.8,74.3,17
157229,1258386625,68.0,75.0,-98.0,0,0.45,796.8,74.3,17
157230,1258394621,69.0,73.0,-99.0,0,0.451,796.8,74.3,17
157231,1258402625,64.0,71.0,-100.0,0,0.453,796.8,74.3,17
157232,1258410620,60.0,68.0,-102.0,0,0.465,796.8,74.3,17
157233,1258418625,60.0,66.0,-103.0,0,0.457,796.8,74.3,17
157234,1258426625,58.0,64.0,-104.0,0,0.458,796.8,74.3,17
157235,1258434620,56.0,62.0,-106.0,0,0.471,796.8,74.3,17
157236,1258442624,55.0,61.0,-107.0,0,0.463,796.8,74.3,17
157237,1258450625,53.0,59.0,-108.0,0,0.464,796.8,74.3,17
157238,1258458625,52.0,57.0,-109.0,0,0.465,796.8,74.3,17
157239,1258466625,48.0,55.0,-110.0,0,0.467,796.8,74.3,17
157240,1258474623,48.0,53.0,-111.0,0,0.468,796.8,74.3,17
157241,1258482625,47.0,52.0,-112.0,0,0.47,796.8,74.3,17
157242,1258490625,51.0,52.0,-113.0,0,0.471,796.8,74.3,17
157243,1258498624,52.0,52.0,-113.0,1,0.462,796.8,74.3,17
157244,1258506624,53.0,52.0,-113.0,0,0.462,796.8,74.3,17
157245,1258514620,54.0,52.0,-112.0,0,0.47,796.8,74.3,17
157246,1258522623,52.0,52.0,-112.0,1,0.461,796.8,74.3,17
157247,1258530620,57.0,53.0,-111.0,0,0.468,796.8,74.3,17
157248,1258538623,59.0,55.0,-110.0,0,0.467,796.8,74.3,17
157249,1258546625,58.0,56.0,-108.0,0,0.474,796.8,74.3,17
157250,1258554624,61.0,57.0,-107.0,0,0.463,796.8,74.3,17
157251,1258562624,63.0,58.0,-105.0,0,0.47,796.8,74.3,17
157252,1258570625,60.0,59.0,-104.0,0,0.459,796.8,74.3,17
157253,1258578624,67.0,61.0,-102.0,0,0.465,796.8,74.3,17
157254,1258586625,65.0,62.0,-100.0,0,0.463,796.8,74.3,17
157255,1258594621,70.0,64.0,-98.0,0,0.46,796.8,74.3,17
157256,1258602625,74.0,66.0,-96.0,0,0.457,796.8,74.3,17
157257,1258610625,73.0,68.0,-94.0,0,0.454,796.8,74.3,17
157258,1258618625,70.0,68.0,-92.0,0,0.451,796.8,74.3,17
157259,1258626625,77.0,70.0,-89.0,0,0.457,796.8,74.3,17
157260,1258634625,83.0,74.0,-87.0,0,0.444,796.8,74.3,17
157261,1258642625,87.0,77.0,-84.0,0,0.45,796.8,74.3,17
157262,1258650625,94.0,81.0,-81.0,0,0.446,796.8,74.3,17
157263,1258658625,108.0,88.0,-76.0,0,0.459,796.8,74.3,17
157264,1258666625,127.0,97.0,-70.0,0,0.46,796.8,74.3,17
157265,1258674623,153.0,111.0,-62.0,0,0.47,796.8,74.3,17
157266,1258682625,178.0,127.0,-51.0,0,0.485,796.8,74.3,17
157267,1258690625,204.0,146.0,-38.0,0,0.486,796.8,74.3,17
157268,1258698622,238.0,168.0,-23.0,0,0.485,796.8,74.3,17
157269,1258706624,270.0,193.0,-5.0,0,0.486,796.8,74.3,17
157270,1258714625,302.0,219.0,16.0,0,0.525,796.8,74.3,17
157271,1258722625,337.0,248.0,38.0,0,0.559,796.8,74.3,17
157272,1258730625,362.0,275.0,62.0,0,0.602,796.8,74.3,17
157273,1258738625,393.0,304.0,87.0,0,0.641,796.8,74.3,17
157274,1258746623,413.0,330.0,112.0,0,0.675,796.8,74.3,17
157275,1258754621,432.0,355.0,136.0,0,0.702,796.8,74.3,17
157276,1258762623,450.0,378.0,160.0,0,0.732,796.8,74.3,17
157277,1258770624,461.0,398.0,182.0,0,0.746,796.8,74.3,17
157278,1258778623,468.0,415.0,202.0,0,0.753,796.8,74.3,17
157279,1258786624,468.0,428.0,220.0,0,0.756,796.8,74.3,17
157280,1258794625,468.0,438.0,235.0,0,0.745,796.8,74.3,17
157281,1258802625,462.0,444.0,247.0,0,0.727,796.8,74.3,17
157282,1258810622,461.0,448.0,256.0,0,0.705,796.8,74.3,17
157283,1258818621,444.0,447.0,261.0,0,0.669,796.8,74.3,17
157284,1258826624,435.0,444.0,264.0,0,0.651,796.8,74.3,17
157285,1258834623,420.0,438.0,264.0,1,0.623,796.8,74.3,17
157286,1258842625,403.0,430.0,261.0,0,0.645,796.8,74.3,17
157287,1258850625,388.0,420.0,255.0,0,0.667,796.8,74.3,17
157288,1258858625,364.0,406.0,247.0,0,0.678,796.8,74.3,17
157289,1258866625,348.0,392.0,237.0,0,0.687,796.8,74.3,17
157290,1258874625,324.0,376.0,224.0,0,0.701,796.8,74.3,17
157291,1258882625,300.0,357.0,210.0,0,0.694,796.8,74.3,17
