seq,t_us,rr_ms,hr_bpm,score,flags
97943,784104517,752.0,84.3,0.891,9
98042,784896517,792.0,82.4,0.876,9
98142,785696518,800.0,81.5,0.884,9
98239,786472517,775.0,80.6,0.89,9
98332,787216517,744.0,80.6,0.901,9
98426,787968517,752.0,79.8,0.897,9
98516,788688517,720.0,79.8,0.896,9
98602,789376517,688.0,79.8,0.883,9
98688,790064517,688.0,79.8,0.894,9
98773,790744517,680.0,80.6,0.888,9
98858,791424517,680.0,83.3,0.895,9
98938,792064517,640.0,87.2,0.872,9
99021,792728517,664.0,87.2,0.917,9
99100,793360518,632.0,88.2,0.9,9
99185,794040517,679.0,88.2,0.92,9
99271,794728517,688.0,88.2,0.901,9
99352,795376517,648.0,88.4,0.901,9
99434,796032517,656.0,90.4,0.917,9
99517,796696517,664.0,90.4,0.919,9
99602,797376517,680.0,90.4,0.92,9
99688,798064517,688.0,90.4,0.908,9
99772,798736517,672.0,89.3,0.901,9
99853,799384521,648.0,89.3,0.901,9
99938,800064517,679.0,89.3,0.91,9
100018,800704517,640.0,90.4,0.898,9
100099,801352518,648.0,90.4,0.907,9
100177,801976517,623.0,90.4,0.899,9
100259,802632517,656.0,91.5,0.916,9
100341,803288517,656.0,91.5,0.907,9
100423,803944517,656.0,91.5,0.905,9
100505,804600517,656.0,91.5,0.897,9
100584,805232517,632.0,91.5,0.896,9
100667,805896517,664.0,91.5,0.911,9
100750,806560517,664.0,91.5,0.908,9
100833,807224517,664.0,91.5,0.923,9
100911,807848517,624.0,91.5,0.891,9
100990,808480517,632.0,91.5,0.901,9
101071,809128517,648.0,91.5,0.909,9
101153,809784517,656.0,91.5,0.907,9
101236,810448517,664.0,91.5,0.902,9
101322,811136517,688.0,90.4,0.899,9
101408,811824517,688.0,90.4,0.906,9
101494,812512517,688.0,90.4,0.915,9
101583,813224517,712.0,90.4,0.901,9
101676,813968517,744.0,87.2,0.877,9
101768,814704517,736.0,87.2,0.891,9
101857,815416517,712.0,87.2,0.889,9
101945,816120521,704.0,85.2,0.905,9
102033,816824517,703.0,85.2,0.914,9
102121,817528517,704.0,85.2,0.908,9
102207,818216518,688.0,85.2,0.903,9
102289,818872517,655.0,85.2,0.885,9
102370,819520517,648.0,85.2,0.9,9
102452,820176519,656.0,85.3,0.909,9
102535,820840517,663.0,87.2,0.905,9
102621,821528517,688.0,87.2,0.908,9
102708,822224519,696.0,87.2,0.9,9
102794,822912517,687.0,87.3,0.9,9
102880,823600518,688.0,87.3,0.914,9
102968,824304517,703.0,87.3,0.909,9
