t_us,nn_ms,corrected,metric_eligible,source
943449492,709.901,0,1,raw
944170579,721.087,0,1,raw
944903293,732.714,0,1,raw
945624176,720.883,0,1,raw
946325437,701.261,0,1,raw
947014487,689.05,0,1,raw
947679693,665.206,0,1,raw
948305814,626.121,0,1,raw
948948487,642.673,0,1,raw
949618265,669.778,0,1,raw
950310151,691.886,0,1,raw
951070046,759.895,0,1,raw
951867685,797.639,0,1,raw
952715730,848.045,0,1,raw
953583602,867.872,0,1,raw
954448609,865.007,0,1,raw
955343789,895.18,0,1,raw
956244569,900.78,0,1,raw
957147994,903.425,0,1,raw
957988468,840.474,0,1,raw
958737804,749.336,0,1,raw
959452043,714.239,0,1,raw
960128267,676.224,0,1,raw
960784097,655.83,0,1,raw
961503529,719.432,0,1,raw
962242265,738.736,0,1,raw
962968934,726.669,0,1,raw
963732149,763.215,0,1,raw
964518467,786.318,0,1,raw
965287300,768.833,0,1,raw
966024903,737.603,0,1,raw
966795557,770.654,0,1,raw
967569622,774.065,0,1,raw
968355559,785.937,0,1,raw
969147821,792.262,0,1,raw
969920932,773.111,0,1,raw
970680359,759.427,0,1,raw
971427925,747.566,0,1,raw
972145828,717.903,0,1,raw
972879154,733.326,0,1,raw
973613502,734.348,0,1,raw
974336043,722.541,0,1,raw
975115599,779.556,0,1,raw
975916043,800.444,0,1,raw
976704097,788.054,0,1,raw
977454161,750.064,0,1,raw
978214712,760.551,0,1,raw
978938932,724.22,0,1,raw
979619602,680.67,0,1,raw
980347307,727.705,0,1,raw
981101624,754.317,0,1,raw
981889178,787.554,0,1,raw
982710803,821.625,0,1,raw
983525440,814.637,0,1,raw
984297339,771.899,0,1,raw
985070514,773.175,0,1,raw
985859293,788.779,0,1,raw
986649129,789.836,0,1,raw
987423986,774.857,0,1,raw
988191693,767.707,0,1,raw
988922576,730.883,0,1,raw
989626046,703.47,0,1,raw
990337572,711.526,0,1,raw
991082278,744.706,0,1,raw
991823543,741.265,0,1,raw
992586302,762.759,0,1,raw
993366652,780.35,0,1,raw
994134046,767.394,0,1,raw
994910749,776.703,0,1,raw
995695295,784.546,0,1,raw
996448980,753.685,0,1,raw
997200831,751.851,0,1,raw
997918043,717.212,0,1,raw
998605656,687.613,0,1,raw
999299500,693.844,0,1,raw
999986576,687.076,0,1,raw
1000651983,665.407,0,1,raw
1001284469,632.486,0,1,raw
1001900470,616.001,0,1,raw
1002543690,643.22,0,1,raw
1003248487,704.797,0,1,raw
1004012559,764.072,0,1,raw
1004821821,809.262,0,1,raw
1005628205,806.384,0,1,raw
1006432900,804.695,0,1,raw
1007237014,804.114,0,1,raw
1008038516,801.502,0,1,raw
1008832900,794.384,0,1,raw
1009629154,796.254,0,1,raw
1010437602,808.448,0,1,raw
1011253337,815.735,0,1,raw
1012020470,767.133,0,1,raw
1012788467,767.997,0,1,raw
1013555875,767.408,0,1,raw
1014284399,728.524,0,1,raw
1014973682,689.283,0,1,raw
1015677812,704.13,0,1,raw
1016410265,732.453,0,1,raw
1017130280,720.015,0,1,raw
1017843259,712.979,0,1,raw
1018605157,761.898,0,1,raw
1019375529,770.372,0,1,raw
1020120635,745.106,0,1,raw
1020894043,773.408,0,1,raw
1021678278,784.235,0,1,raw
1022488445,810.167,0,1,raw
1023276471,788.026,0,1,raw
1024073379,796.908,0,1,raw
1024855690,782.311,0,1,raw
1025626043,770.353,0,1,raw
1026379459,753.416,0,1,raw
1027127154,747.695,0,1,raw
1027880104,752.95,0,1,raw
1028656269,776.165,0,1,raw
1029448831,792.562,0,1,raw
1030232107,783.276,0,1,raw
1031032635,800.528,0,1,raw
1031855619,822.984,0,1,raw
1032659259,803.64,0,1,raw
1033458528,799.269,0,1,raw
1034265804,807.276,0,1,raw
1035066576,800.772,0,1,raw
1035874528,807.952,0,1,raw
1036706043,831.515,0,1,raw
1037500467,794.424,0,1,raw
1038318172,817.705,0,1,raw
1039115376,797.204,0,1,raw
1039912046,796.67,0,1,raw
1040716399,804.353,0,1,raw
1041519864,803.465,0,1,raw
1042315740,795.876,0,1,raw
1043096107,780.367,0,1,raw
1043888631,792.524,0,1,raw
1044651546,762.915,0,1,raw
1045381043,729.497,0,1,raw
1046119990,738.947,0,1,raw
1046829924,709.934,0,1,raw
1047528592,698.668,0,1,raw
1048253294,724.702,0,1,raw
1049005679,752.385,0,1,raw
1049786517,780.838,0,1,raw
1050571498,784.981,0,1,raw
1051362281,790.783,0,1,raw
1052169293,807.012,0,1,raw
1052963079,793.786,0,1,raw
1053754288,791.209,0,1,raw
1054550614,796.326,0,1,raw
1055327927,777.313,0,1,raw
1056074749,746.822,0,1,raw
1056847602,772.853,0,1,raw
1057627189,779.587,0,1,raw
1058391296,764.107,0,1,raw
1059148954,757.658,0,1,raw
1059943376,794.422,0,1,raw
1060757929,814.553,0,1,raw
1061591158,833.229,0,1,raw
1062391293,800.135,0,1,raw
1063199694,808.401,0,1,raw
1064001340,801.646,0,1,raw
1064786281,784.941,0,1,raw
1065599154,812.873,0,1,raw
1066409812,810.658,0,1,raw
1067146043,736.231,0,1,raw
1067856490,710.447,0,1,raw
1068571928,715.438,0,1,raw
1069244867,672.939,0,1,raw
1069902045,657.178,0,1,raw
1070588423,686.378,0,1,raw
1071286970,698.547,0,1,raw
1071968610,681.64,0,1,raw
1072627154,658.544,0,1,raw
1073338647,711.493,0,1,raw
1074059727,721.08,0,1,raw
1074761415,701.688,0,1,raw
1075484330,722.915,0,1,raw
1076233589,749.259,0,1,raw
1076968900,735.311,0,1,raw
1077696046,727.146,0,1,raw
1078446710,750.664,0,1,raw
1079220268,773.558,0,1,raw
1080032047,811.779,0,1,raw
1080839158,807.111,0,1,raw
1081656489,817.331,0,1,raw
1082404398,747.909,0,1,raw
1083121588,717.19,0,1,raw
1083828396,706.808,0,1,raw
1084530986,702.59,0,1,raw
1085208867,677.881,0,1,raw
1085884100,675.233,0,1,raw
1086584532,700.432,0,1,raw
1087357502,772.97,0,1,raw
1088140854,783.352,0,1,raw
1088907157,766.303,0,1,raw
1089702265,795.108,0,1,raw
1090524573,822.308,0,1,raw
1091339340,814.767,0,1,raw
1092206443,867.103,0,1,raw
1093116421,909.978,0,1,raw
1094072046,955.625,0,1,raw
1095052422,980.376,0,1,raw
1095980867,928.445,0,1,raw
1096893440,912.573,0,1,raw
1097800359,906.919,0,1,raw
1098691157,890.798,0,1,raw
1099552043,860.886,0,1,raw
1100441614,889.571,0,1,raw
1101335529,893.915,0,1,raw
1102211417,875.888,0,1,raw
1103026821,815.404,0,1,raw
1103809102,782.281,0,1,raw
1104583982,774.88,0,1,raw
1105356165,772.183,0,1,raw
1106120047,763.882,0,1,raw
1106857804,737.757,0,1,raw
1107609102,751.298,0,1,raw
1108406688,797.586,0,1,raw
1109231296,824.608,0,1,raw
1110061140,829.844,0,1,raw
1110845547,784.407,0,1,raw
1111639220,793.673,0,1,raw
1112441129,801.909,0,1,raw
1113270157,829.028,0,1,raw
1114086710,816.553,0,1,raw
1114903458,816.748,0,1,raw
1115720043,816.585,0,1,raw
1116537337,817.294,0,1,raw
1117365704,828.367,0,1,raw
1118172631,806.927,0,1,raw
1118945544,772.913,0,1,raw
1119719156,773.612,0,1,raw
1120479379,760.223,0,1,raw
1121181102,701.723,0,1,raw
1121841543,660.441,0,1,raw
1122518164,676.621,0,1,raw
1123185340,667.176,0,1,raw
1123874793,689.453,0,1,raw
1124587702,712.909,0,1,raw
1125300802,713.1,0,1,raw
1126004976,704.174,0,1,raw
1126736796,731.82,0,1,raw
1127480293,743.497,0,1,raw
1128211545,731.252,0,1,raw
1128890046,678.501,0,1,raw
1129546562,656.516,0,1,raw
1130173401,626.839,0,1,raw
1130803647,630.246,0,1,raw
1131407222,603.575,0,1,raw
1132004329,597.107,0,1,raw
1132600831,596.502,0,1,raw
1133184218,583.387,0,1,raw
1133759761,575.543,0,1,raw
1134344046,584.285,0,1,raw
1134918278,574.232,0,1,raw
1135508149,589.871,0,1,raw
1136109338,601.189,0,1,raw
1136687075,577.737,0,1,raw
1137257590,570.515,0,1,raw
1137827773,570.183,0,1,raw
1138409340,581.567,0,1,raw
1139009626,600.286,0,1,raw
