t_us,firmware_t_us,waveform_t_us,final_t_us,timing_shift_ms,no_firmware_match,inserted_by_smoother,timing_recovered,low_prominence_rescue,waveform_score,peak_prominence,peak_polarity,expected_rr_ms,match_distance_ms,recovery_reason,template_version
1491243483,1491238046,1491243483,1491243483,5.437000,0,0,0,0,1.000000,606.222222,1,836.975680,5.437000,,v0.4.0-fixed-lag
1492105180,1492102045,1492105180,1492105180,3.135000,0,0,0,0,1.000000,596.555556,1,849.269440,3.135000,,v0.4.0-fixed-lag
1493002675,1492998044,1493002675,1493002675,4.631000,0,0,0,0,1.000000,618.222222,1,852.383040,4.631000,,v0.4.0-fixed-lag
1493873222,1493870043,1493873222,1493873222,3.179000,0,0,0,0,1.000000,584.777778,1,852.383040,3.179000,,v0.4.0-fixed-lag
1494711016,1494710043,1494711016,1494711016,0.973000,0,0,0,0,1.000000,582.888889,1,857.823040,0.973000,,v0.4.0-fixed-lag
1495556854,0,1495556854,1495556854,0.000000,1,1,1,0,1.000000,608.555556,1,854.709440,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1496426710,1496390043,1496426710,1496426710,36.667000,0,0,0,0,1.000000,604.555556,1,854.709440,36.667000,,v0.4.0-fixed-lag
1497273154,1497270043,1497273154,1497273154,3.111000,0,0,0,0,1.000000,571.111111,1,852.383040,3.111000,,v0.4.0-fixed-lag
1498152043,1498150043,1498152043,1498152043,2.000000,0,0,0,0,1.000000,621.666667,1,846.943040,2.000000,,v0.4.0-fixed-lag
1498976529,1498974043,1498976529,1498976529,2.486000,0,0,0,0,1.000000,590.111111,1,849.553920,2.486000,,v0.4.0-fixed-lag
1499799823,1499798045,1499799823,1499799823,1.778000,0,0,0,0,1.000000,583.000000,1,846.943040,1.778000,,v0.4.0-fixed-lag
1500586043,1500582046,1500586043,1500586043,3.997000,0,0,0,0,1.000000,528.222222,1,842.062080,3.997000,,v0.4.0-fixed-lag
1501381942,1501382045,1501381942,1501381942,-0.103000,0,0,0,0,1.000000,618.777778,1,841.868160,0.103000,,v0.4.0-fixed-lag
1502185396,1502182045,1502185396,1502185396,3.351000,0,0,0,0,1.000000,598.000000,1,839.294080,3.351000,,v0.4.0-fixed-lag
1503056402,1503054043,1503056402,1503056402,2.359000,0,0,0,0,1.000000,637.777778,1,835.035520,2.359000,,v0.4.0-fixed-lag
1503899517,1503902043,1503899517,1503899517,-2.526000,0,0,0,0,1.000000,553.555556,1,840.475520,2.526000,,v0.4.0-fixed-lag
1504638694,1504638043,1504638694,1504638694,0.651000,0,0,0,0,1.000000,548.333333,1,835.035520,0.651000,,v0.4.0-fixed-lag
1505381245,1505382045,1505381245,1505381245,-0.800000,0,0,0,0,1.000000,544.111111,1,834.654080,0.800000,,v0.4.0-fixed-lag
1506174556,1506174043,1506174556,1506174556,0.513000,0,0,0,0,1.000000,652.777778,1,828.305280,0.513000,,v0.4.0-fixed-lag
1507000287,1506998043,1507000287,1507000287,2.244000,0,0,0,0,1.000000,640.333333,1,825.887680,2.244000,,v0.4.0-fixed-lag
1507841017,1507838043,1507841017,1507841017,2.974000,0,0,0,0,1.000000,616.777778,1,825.887680,2.974000,,v0.4.0-fixed-lag
1508711379,1508710046,1508711379,1508711379,1.333000,0,0,0,0,1.000000,625.333333,1,828.305280,1.333000,,v0.4.0-fixed-lag
1509601222,1509598043,1509601222,1509601222,3.179000,0,0,0,0,1.000000,620.333333,1,835.433920,3.179000,,v0.4.0-fixed-lag
1510524710,1510526043,1510524710,1510524710,-1.333000,0,0,0,0,1.000000,634.555556,1,840.233600,1.333000,,v0.4.0-fixed-lag
1511394908,1511390043,1511394908,1511394908,4.865000,0,0,0,0,1.000000,588.666667,1,845.673600,4.865000,,v0.4.0-fixed-lag
1512234266,1512230044,1512234266,1512234266,4.222000,0,0,0,0,1.000000,605.000000,1,851.113600,4.222000,,v0.4.0-fixed-lag
1513058864,1513054045,1513058864,1513058864,4.819000,0,0,0,0,1.000000,618.555556,1,851.113600,4.819000,,v0.4.0-fixed-lag
1513898466,1513894046,1513898466,1513898466,4.420000,0,0,0,0,1.000000,619.333333,1,851.113600,4.420000,,v0.4.0-fixed-lag
1514746675,1514742047,1514746675,1514746675,4.628000,0,0,0,0,1.000000,593.222222,1,845.673600,4.628000,,v0.4.0-fixed-lag
1515592361,1515590045,1515592361,1515592361,2.316000,0,0,0,0,1.000000,607.222222,1,848.066880,2.316000,,v0.4.0-fixed-lag
1516447448,1516446043,1516447448,1516447448,1.405000,0,0,0,0,1.000000,620.333333,1,848.066880,1.405000,,v0.4.0-fixed-lag
1517318464,1517318043,1517318464,1517318464,0.421000,0,0,0,0,1.000000,621.222222,1,848.066880,0.421000,,v0.4.0-fixed-lag
1518233243,1518230043,1518233243,1518233243,3.200000,0,0,0,0,1.000000,631.777778,1,848.066880,3.200000,,v0.4.0-fixed-lag
1519171096,1519174043,1519171096,1519171096,-2.947000,0,0,0,0,1.000000,616.000000,1,848.066880,2.947000,,v0.4.0-fixed-lag
1520028205,1520030043,1520028205,1520028205,-1.838000,0,0,0,0,1.000000,565.333333,1,842.626880,1.838000,,v0.4.0-fixed-lag
1520832570,1520830044,1520832570,1520832570,2.526000,0,0,0,0,1.000000,570.000000,1,844.827840,2.526000,,v0.4.0-fixed-lag
1521617622,1521614043,1521617622,1521617622,3.579000,0,0,0,0,1.000000,586.222222,1,844.827840,3.579000,,v0.4.0-fixed-lag
1522357834,1522358045,1522357834,1522357834,-0.211000,0,0,0,0,1.000000,558.222222,1,844.827840,0.211000,,v0.4.0-fixed-lag
1523059222,1523062046,1523059222,1523059222,-2.824000,0,0,0,0,1.000000,545.222222,1,844.827840,2.824000,,v0.4.0-fixed-lag
1523788100,1523790043,1523788100,1523788100,-1.943000,0,0,0,0,1.000000,576.333333,1,844.827840,1.943000,,v0.4.0-fixed-lag
1524575666,1524574044,1524575666,1524575666,1.622000,0,0,0,0,1.000000,589.555556,1,828.596800,1.622000,,v0.4.0-fixed-lag
1525372710,1525374043,1525372710,1525372710,-1.333000,0,0,0,0,1.000000,578.222222,1,823.221120,1.333000,,v0.4.0-fixed-lag
1526139874,1526134043,1526139874,1526139874,5.831000,0,0,0,0,1.000000,573.777778,1,828.661120,5.831000,,v0.4.0-fixed-lag
1526952843,1526950043,1526952843,1526952843,2.800000,0,0,0,0,1.000000,632.888889,1,827.856640,2.800000,,v0.4.0-fixed-lag
1527830254,1527830043,1527830254,1527830254,0.211000,0,0,0,0,1.000000,636.333333,1,827.856640,0.211000,,v0.4.0-fixed-lag
1528725043,1528726043,1528725043,1528725043,-1.000000,0,0,0,0,1.000000,629.777778,1,822.416640,1.000000,,v0.4.0-fixed-lag
1529632482,1529630043,1529632482,1529632482,2.439000,0,0,0,0,1.000000,609.777778,1,817.781120,2.439000,,v0.4.0-fixed-lag
1530472935,1530470046,1530472935,1530472935,2.889000,0,0,0,0,1.000000,566.333333,1,820.814080,2.889000,,v0.4.0-fixed-lag
1531304531,1531302045,1531304531,1531304531,2.486000,0,0,0,0,1.000000,607.222222,1,820.470080,2.486000,,v0.4.0-fixed-lag
1532156710,1532158043,1532156710,1532156710,-1.333000,0,0,0,0,1.000000,624.222222,1,820.990720,1.333000,,v0.4.0-fixed-lag
1533043939,1533038043,1533043939,1533043939,5.896000,0,0,0,0,1.000000,626.444444,1,823.824960,5.896000,,v0.4.0-fixed-lag
1533934265,1533934043,1533934265,1533934265,0.222000,0,0,0,0,1.000000,596.333333,1,833.017280,0.222000,,v0.4.0-fixed-lag
1534776531,1534774045,1534776531,1534776531,2.486000,0,0,0,0,1.000000,568.222222,1,841.091520,2.486000,,v0.4.0-fixed-lag
1535579691,1535582044,1535579691,1535579691,-2.353000,0,0,0,0,1.000000,567.444444,1,846.531520,2.353000,,v0.4.0-fixed-lag
1536374158,1536374044,1536374158,1536374158,0.114000,0,0,0,0,1.000000,559.333333,1,838.457280,0.114000,,v0.4.0-fixed-lag
1537186043,1537182043,1537186043,1537186043,4.000000,0,0,0,0,1.000000,558.333333,1,835.285120,4.000000,,v0.4.0-fixed-lag
1537930279,1537926043,1537930279,1537930279,4.236000,0,0,0,0,1.000000,544.444444,1,834.704960,4.236000,,v0.4.0-fixed-lag
1538636208,1538638046,1538636208,1538636208,-1.838000,0,0,0,0,1.000000,554.333333,1,837.310720,1.838000,,v0.4.0-fixed-lag
1539376900,1539718046,1539376900,1539376900,-341.146000,0,0,1,0,1.000000,583.666667,1,825.563200,341.146000,timing_recovered,v0.4.0-fixed-lag
1540156208,1540158046,1540156208,1540156208,-1.838000,0,0,0,0,1.000000,604.333333,1,822.771200,1.838000,,v0.4.0-fixed-lag
1540984847,1540982047,1540984847,1540984847,2.800000,0,0,0,0,1.000000,608.888889,1,814.549440,2.800000,,v0.4.0-fixed-lag
1541830675,1541830043,1541830675,1541830675,0.632000,0,0,0,0,1.000000,594.000000,1,809.109440,0.632000,,v0.4.0-fixed-lag
1542628557,1542630043,1542628557,1542628557,-1.486000,0,0,0,0,1.000000,573.444444,1,809.109440,1.486000,,v0.4.0-fixed-lag
1543459557,1543462043,1543459557,1543459557,-2.486000,0,0,0,0,1.000000,609.000000,1,809.109440,2.486000,,v0.4.0-fixed-lag
1544296532,1544294046,1544296532,1544296532,2.486000,0,0,0,0,1.000000,588.777778,1,804.762240,2.486000,,v0.4.0-fixed-lag
1545148855,1545150044,1545148855,1545148855,-1.189000,0,0,0,0,1.000000,590.000000,1,799.322240,1.189000,,v0.4.0-fixed-lag
1545999881,1545998043,1545999881,1545999881,1.838000,0,0,0,0,1.000000,577.222222,1,809.164480,1.838000,,v0.4.0-fixed-lag
1546805599,1546806043,1546805599,1546805599,-0.444000,0,0,0,0,1.000000,555.222222,1,804.480000,0.444000,,v0.4.0-fixed-lag
1547568869,1547566045,1547568869,1547568869,2.824000,0,0,0,0,1.000000,557.666667,1,804.480000,2.824000,,v0.4.0-fixed-lag
1548347872,1548342046,1548347872,1548347872,5.826000,0,0,0,0,1.000000,576.777778,1,799.040000,5.826000,,v0.4.0-fixed-lag
1549134802,1549134045,1549134802,1549134802,0.757000,0,0,0,0,1.000000,567.000000,1,804.480000,0.757000,,v0.4.0-fixed-lag
1549917504,1549918045,1549917504,1549917504,-0.541000,0,0,0,0,1.000000,550.000000,1,801.829760,0.541000,,v0.4.0-fixed-lag
1550677154,1550678043,1550677154,1550677154,-0.889000,0,0,0,0,1.000000,550.111111,1,807.269760,0.889000,,v0.4.0-fixed-lag
1551447757,1551446043,1551447757,1551447757,1.714000,0,0,0,0,1.000000,579.444444,1,806.697600,1.714000,,v0.4.0-fixed-lag
1552214800,1552214043,1552214800,1552214800,0.757000,0,0,0,0,1.000000,575.000000,1,805.344640,0.757000,,v0.4.0-fixed-lag
1552974749,1552974043,1552974749,1552974749,0.706000,0,0,0,0,1.000000,555.222222,1,809.600960,0.706000,,v0.4.0-fixed-lag
1553685105,1553686046,1553685105,1553685105,-0.941000,0,0,0,0,1.000000,518.555556,1,812.352960,0.941000,,v0.4.0-fixed-lag
1554393154,1554390043,1554393154,1554393154,3.111000,0,0,0,0,1.000000,550.555556,1,811.213760,3.111000,,v0.4.0-fixed-lag
1555157120,1555158043,1555157120,1555157120,-0.923000,0,0,0,0,1.000000,601.888889,1,811.213760,0.923000,,v0.4.0-fixed-lag
1555990146,1555990043,1555990146,1555990146,0.103000,0,0,0,0,1.000000,626.888889,1,815.669120,0.103000,,v0.4.0-fixed-lag
1556898864,1556894043,1556898864,1556898864,4.821000,0,0,0,0,1.000000,662.555556,1,815.669120,4.821000,,v0.4.0-fixed-lag
1557841283,1557838045,1557841283,1557841283,3.238000,0,0,0,0,1.000000,635.888889,1,815.669120,3.238000,,v0.4.0-fixed-lag
1558763952,1558766047,1558763952,1558763952,-2.095000,0,0,0,0,1.000000,646.666667,1,822.093760,2.095000,,v0.4.0-fixed-lag
1559698244,0,1559698244,1559698244,0.000000,1,1,1,0,1.000000,646.777778,1,827.533760,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1560634443,1560630043,1560634443,1560634443,4.400000,0,0,0,0,1.000000,640.000000,1,854.088320,4.400000,,v0.4.0-fixed-lag
1561499558,1561494046,1561499558,1561499558,5.512000,0,0,0,0,1.000000,576.333333,1,883.749760,5.512000,,v0.4.0-fixed-lag
1562335727,1562334043,1562335727,1562335727,1.684000,0,0,0,0,1.000000,612.111111,1,883.749760,1.684000,,v0.4.0-fixed-lag
1563199311,1563198043,1563199311,1563199311,1.268000,0,0,0,0,1.000000,643.333333,1,889.189760,1.268000,,v0.4.0-fixed-lag
1564081653,1564078043,1564081653,1564081653,3.610000,0,0,0,0,1.000000,633.444444,1,894.629760,3.610000,,v0.4.0-fixed-lag
1564970866,1564966043,1564970866,1564970866,4.823000,0,0,0,0,1.000000,612.777778,1,900.069760,4.823000,,v0.4.0-fixed-lag
1565834866,1565830046,1565834866,1565834866,4.820000,0,0,0,0,1.000000,587.777778,1,893.828160,4.820000,,v0.4.0-fixed-lag
1566734157,1566734043,1566734157,1566734157,0.114000,0,0,0,0,1.000000,589.888889,1,891.629440,0.114000,,v0.4.0-fixed-lag
1567641222,1567638043,1567641222,1567641222,3.179000,0,0,0,0,1.000000,609.888889,1,891.629440,3.179000,,v0.4.0-fixed-lag
1568522265,1568518043,1568522265,1568522265,4.222000,0,0,0,0,1.000000,585.333333,1,886.189440,4.222000,,v0.4.0-fixed-lag
1569398584,1569398043,1569398584,1569398584,0.541000,0,0,0,0,1.000000,606.000000,1,880.333760,0.541000,,v0.4.0-fixed-lag
1570303451,1570302046,1570303451,1570303451,1.405000,0,0,0,0,1.000000,626.333333,1,880.333760,1.405000,,v0.4.0-fixed-lag
1571245155,1571246044,1571245155,1571245155,-0.889000,0,0,0,0,1.000000,619.444444,1,880.749440,0.889000,,v0.4.0-fixed-lag
1572204265,1572206043,1572204265,1572204265,-1.778000,0,0,0,0,1.000000,606.222222,1,882.948160,1.778000,,v0.4.0-fixed-lag
1573047529,1573046043,1573047529,1573047529,1.486000,0,0,0,0,1.000000,547.555556,1,886.173120,1.486000,,v0.4.0-fixed-lag
1573854516,1573854045,1573854516,1573854516,0.471000,0,0,0,0,1.000000,584.333333,1,891.613120,0.471000,,v0.4.0-fixed-lag
1574652713,1574654046,1574652713,1574652713,-1.333000,0,0,0,0,1.000000,579.444444,1,897.053120,1.333000,,v0.4.0-fixed-lag
1575443255,1575438045,1575443255,1575443255,5.210000,0,0,0,0,1.000000,567.555556,1,896.653760,5.210000,,v0.4.0-fixed-lag
1576235982,1576238043,1576235982,1576235982,-2.061000,0,0,0,0,1.000000,566.888889,1,900.582080,2.061000,,v0.4.0-fixed-lag
1577127448,1577126043,1577127448,1577127448,1.405000,0,0,0,0,1.000000,662.555556,1,895.444480,1.405000,,v0.4.0-fixed-lag
1578088746,0,1578088746,1578088746,0.000000,1,1,1,0,1.000000,658.888889,1,900.884480,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1579003499,0,1579003499,1579003499,0.000000,1,1,1,0,1.000000,606.666667,1,906.324480,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1579902043,1579902043,1579902043,1579902043,0.000000,0,0,0,0,1.000000,650.222222,1,911.764480,0.000000,,v0.4.0-fixed-lag
1580963821,1580966043,1580963821,1580963821,-2.222000,0,0,0,0,1.000000,705.333333,1,917.204480,2.222000,,v0.4.0-fixed-lag
1582097838,0,1582097838,1582097838,0.000000,1,1,1,0,1.000000,702.333333,1,932.629120,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1583143018,1583142045,1583143018,1583143018,0.973000,0,0,0,0,1.000000,633.111111,1,929.454080,0.973000,,v0.4.0-fixed-lag
1584144847,1584142047,1584144847,1584144847,2.800000,0,0,0,0,1.000000,650.666667,1,940.080960,2.800000,,v0.4.0-fixed-lag
1585175507,1585174044,1585175507,1585175507,1.463000,0,0,0,0,1.000000,680.555556,1,954.975360,1.463000,,v0.4.0-fixed-lag
1586227243,1586222043,1586227243,1586227243,5.200000,0,0,0,0,1.000000,654.888889,1,973.385280,5.200000,,v0.4.0-fixed-lag
1587185633,1587182043,1587185633,1587185633,3.590000,0,0,0,0,1.000000,604.666667,1,982.611200,3.590000,,v0.4.0-fixed-lag
1588119787,1588118043,1588119787,1588119787,1.744000,0,0,0,0,1.000000,641.000000,1,982.611200,1.744000,,v0.4.0-fixed-lag
1589051096,1589054043,1589051096,1589051096,-2.947000,0,0,0,0,1.000000,632.888889,1,988.051200,2.947000,,v0.4.0-fixed-lag
1589963340,1589966043,1589963340,1589963340,-2.703000,0,0,0,0,1.000000,596.000000,1,993.491200,2.703000,,v0.4.0-fixed-lag
1590858908,1590862043,1590858908,1590858908,-3.135000,0,0,0,0,1.000000,623.888889,1,984.265280,3.135000,,v0.4.0-fixed-lag
1591797833,1591798044,1591797833,1591797833,-0.211000,0,0,0,0,1.000000,648.222222,1,970.364800,0.211000,,v0.4.0-fixed-lag
1592720712,1592718045,1592720712,1592720712,2.667000,0,0,0,0,1.000000,603.333333,1,958.696000,2.667000,,v0.4.0-fixed-lag
1593620786,0,1593620786,1593620786,0.000000,1,1,1,0,1.000000,619.333333,1,951.729280,0.000000,waveform_inserted+timing_recovered,v0.4.0-fixed-lag
1594576363,1594574047,1594576363,1594576363,2.316000,0,0,0,0,1.000000,641.222222,1,945.378880,2.316000,,v0.4.0-fixed-lag
1595635340,1595630043,1595635340,1595635340,5.297000,0,0,0,0,1.000000,659.555556,1,939.938880,5.297000,,v0.4.0-fixed-lag
1596656043,1596654043,1596656043,1596656043,2.000000,0,0,0,0,1.000000,603.333333,1,934.498880,2.000000,,v0.4.0-fixed-lag
1597561316,1597558043,1597561316,1597561316,3.273000,0,0,0,0,1.000000,582.666667,1,929.058880,3.273000,,v0.4.0-fixed-lag
1598498265,1598494043,1598498265,1598498265,4.222000,0,0,0,0,1.000000,664.222222,1,920.921280,4.222000,,v0.4.0-fixed-lag
1599429293,1599430043,1599429293,1599429293,-0.750000,0,0,0,0,1.000000,590.666667,1,925.423680,0.750000,,v0.4.0-fixed-lag
1600314793,1600310043,1600314793,1600314793,4.750000,0,0,0,0,1.000000,556.555556,1,919.983680,4.750000,,v0.4.0-fixed-lag
1601206157,1601206043,1601206157,1601206157,0.114000,0,0,0,0,1.000000,604.333333,1,918.088960,0.114000,,v0.4.0-fixed-lag
1602106293,1602102043,1602106293,1602106293,4.250000,0,0,0,0,1.000000,593.777778,1,918.088960,4.250000,,v0.4.0-fixed-lag
1602994749,1602990044,1602994749,1602994749,4.705000,0,0,0,0,1.000000,580.222222,1,918.088960,4.705000,,v0.4.0-fixed-lag
1603840346,1603838043,1603840346,1603840346,2.303000,0,0,0,0,1.000000,552.888889,1,904.407360,2.303000,,v0.4.0-fixed-lag
1604688106,1604686045,1604688106,1604688106,2.061000,0,0,0,0,1.000000,587.666667,1,902.763520,2.061000,,v0.4.0-fixed-lag
1605577587,1605574044,1605577587,1605577587,3.543000,0,0,0,0,1.000000,598.555556,1,894.516480,3.543000,,v0.4.0-fixed-lag
1606468557,1606470043,1606468557,1606468557,-1.486000,0,0,0,0,1.000000,576.333333,1,893.913920,1.486000,,v0.4.0-fixed-lag
1607354278,1607350043,1607354278,1607354278,4.235000,0,0,0,0,1.000000,603.333333,1,893.913920,4.235000,,v0.4.0-fixed-lag
1608248746,1608246043,1608248746,1608248746,2.703000,0,0,0,0,1.000000,615.888889,1,888.145920,2.703000,,v0.4.0-fixed-lag
1609147644,1609150044,1609147644,1609147644,-2.400000,0,0,0,0,1.000000,586.333333,1,888.473920,2.400000,,v0.4.0-fixed-lag
1610028396,1610030043,1610028396,1610028396,-1.647000,0,0,0,0,1.000000,593.333333,1,883.033920,1.647000,,v0.4.0-fixed-lag
1610892100,1610894043,1610892100,1610892100,-1.943000,0,0,0,0,1.000000,587.222222,1,877.265920,1.943000,,v0.4.0-fixed-lag
1611734614,1611734043,1611734614,1611734614,0.571000,0,0,0,0,1.000000,569.444444,1,876.390720,0.571000,,v0.4.0-fixed-lag
1612614488,1612614044,1612614488,1612614488,0.444000,0,0,0,0,1.000000,618.222222,1,876.390720,0.444000,,v0.4.0-fixed-lag
1613511301,1613510044,1613511301,1613511301,1.257000,0,0,0,0,1.000000,601.000000,1,870.950720,1.257000,,v0.4.0-fixed-lag
1614382159,1614382045,1614382159,1614382159,0.114000,0,0,0,0,1.000000,562.222222,1,870.950720,0.114000,,v0.4.0-fixed-lag
1615251643,1615254043,1615251643,1615251643,-2.400000,0,0,0,0,1.000000,605.333333,1,874.800640,2.400000,,v0.4.0-fixed-lag
1616109505,1616110046,1616109505,1616109505,-0.541000,0,0,0,0,1.000000,584.888889,1,879.959680,0.541000,,v0.4.0-fixed-lag
1616925102,1616926043,1616925102,1616925102,-0.941000,0,0,0,0,1.000000,546.666667,1,877.074560,0.941000,,v0.4.0-fixed-lag
1617724883,1617726044,1617724883,1617724883,-1.161000,0,0,0,0,1.000000,574.666667,1,876.634880,1.161000,,v0.4.0-fixed-lag
1618544676,1618542047,1618544676,1618544676,2.629000,0,0,0,0,1.000000,595.333333,1,880.225280,2.629000,,v0.4.0-fixed-lag
1619391156,1619390045,1619391156,1619391156,1.111000,0,0,0,0,1.000000,601.555556,1,878.355840,1.111000,,v0.4.0-fixed-lag
1620223156,1620598046,1620223156,1620223156,-374.890000,0,0,1,0,1.000000,577.111111,1,878.355840,374.890000,timing_recovered,v0.4.0-fixed-lag
1621117154,1621118043,1621117154,1621117154,-0.889000,0,0,0,0,1.000000,653.111111,1,874.713600,0.889000,,v0.4.0-fixed-lag
1622076645,1622078045,1622076645,1622076645,-1.400000,0,0,0,0,1.000000,680.333333,1,880.153600,1.400000,,v0.4.0-fixed-lag
1623034043,1623030043,1623034043,1623034043,4.000000,0,0,0,0,1.000000,629.333333,1,885.593600,4.000000,,v0.4.0-fixed-lag
1623956790,1623958047,1623956790,1623956790,-1.257000,0,0,0,0,1.000000,624.666667,1,885.593600,1.257000,,v0.4.0-fixed-lag
1624908265,1624910043,1624908265,1624908265,-1.778000,0,0,0,0,1.000000,647.333333,1,885.593600,1.778000,,v0.4.0-fixed-lag
1625841182,1625838047,1625841182,1625841182,3.135000,0,0,0,0,1.000000,606.000000,1,900.799360,3.135000,,v0.4.0-fixed-lag
1626777622,1626774043,1626777622,1626777622,3.579000,0,0,0,0,1.000000,630.111111,1,909.999040,3.579000,,v0.4.0-fixed-lag
1627736607,1627734043,1627736607,1627736607,2.564000,0,0,0,0,1.000000,641.888889,1,918.693440,2.564000,,v0.4.0-fixed-lag
1628686586,1628686045,1628686586,1628686586,0.541000,0,0,0,0,1.000000,614.777778,1,919.820800,0.541000,,v0.4.0-fixed-lag
1629598800,1629598043,1629598800,1629598800,0.757000,0,0,0,0,1.000000,602.555556,1,929.593280,0.757000,,v0.4.0-fixed-lag
1630523821,1630526043,1630523821,1630523821,-2.222000,0,0,0,0,1.000000,630.666667,1,929.593280,2.222000,,v0.4.0-fixed-lag
1631460867,1631462043,1631460867,1631460867,-1.176000,0,0,0,0,1.000000,610.666667,1,930.700800,1.176000,,v0.4.0-fixed-lag
1632347013,1632342044,1632347013,1632347013,4.969000,0,0,0,0,1.000000,550.777778,1,930.700800,4.969000,,v0.4.0-fixed-lag
1633208932,1633206043,1633208932,1633208932,2.889000,0,0,0,0,1.000000,587.333333,1,925.260800,2.889000,,v0.4.0-fixed-lag
1634096672,1634094043,1634096672,1634096672,2.629000,0,0,0,0,1.000000,605.333333,1,924.133440,2.629000,,v0.4.0-fixed-lag
1635017102,1635014043,1635017102,1635017102,3.059000,0,0,0,0,1.000000,605.222222,1,916.166720,3.059000,,v0.4.0-fixed-lag
