t_us,seq,revision,rr_raw_ms,reference_rr_ms,robust_scale_ms,artifact_class,status,resolved,corrected_rr_ms,split_count,paired_index,paired_t_us,confidence,metric_eligible,detector_support_count,detector_consensus,local_clipped,reason,evidence
67798229920,8474709,1,624.000000,628.000000,35.582400,accepted,accepted,1,624.000000,1,-1,0,0.997771,1,2,1.000000,0,,ref=628.0ms scale=35.6ms anchors=8+8 cv=0.057 side_diff=0.076 stable=1
67798845916,8474786,1,615.996000,623.999500,35.581659,accepted,accepted,1,615.996000,1,-1,0,0.995511,1,2,1.000000,0,,ref=624.0ms scale=35.6ms anchors=8+8 cv=0.057 side_diff=0.089 stable=1
67799429920,8474859,1,584.004000,623.998000,35.579435,accepted,accepted,1,584.004000,1,-1,0,0.977567,1,2,1.000000,0,,ref=624.0ms scale=35.6ms anchors=8+8 cv=0.057 side_diff=0.065 stable=1
67800029920,8474934,1,600.000000,619.999000,35.000000,accepted,accepted,1,600.000000,1,-1,0,0.988710,1,2,1.000000,0,,ref=620.0ms scale=35.0ms anchors=8+8 cv=0.048 side_diff=0.046 stable=1
67800629920,8475009,1,600.000000,615.998500,35.000000,accepted,accepted,1,600.000000,1,-1,0,0.990910,1,2,1.000000,0,,ref=616.0ms scale=35.0ms anchors=8+8 cv=0.048 side_diff=0.046 stable=1
67801229920,8475084,1,600.000000,615.998500,35.000000,accepted,accepted,1,600.000000,1,-1,0,0.990910,1,2,1.000000,0,,ref=616.0ms scale=35.0ms anchors=8+8 cv=0.039 side_diff=0.026 stable=1
67801869920,8475164,1,640.000000,600.000000,35.000000,accepted,accepted,1,640.000000,1,-1,0,0.976667,1,2,1.000000,0,,ref=600.0ms scale=35.0ms anchors=8+8 cv=0.049 side_diff=0.027 stable=1
67802485921,8475241,1,616.001000,600.000000,35.578693,accepted,accepted,1,616.001000,1,-1,0,0.990666,1,2,1.000000,0,,ref=600.0ms scale=35.6ms anchors=8+8 cv=0.059 side_diff=0.040 stable=1
67803109918,8475319,1,623.997000,600.000000,35.000000,accepted,accepted,1,623.997000,1,-1,0,0.986002,1,2,1.000000,0,,ref=600.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.040 stable=1
67803685920,8475391,1,576.002000,600.000000,35.000000,accepted,accepted,1,576.002000,1,-1,0,0.986001,1,2,1.000000,0,,ref=600.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.040 stable=1
67804277921,8475465,1,592.001000,596.000000,35.000000,accepted,accepted,1,592.001000,1,-1,0,0.997652,1,2,1.000000,0,,ref=596.0ms scale=35.0ms anchors=8+8 cv=0.050 side_diff=0.041 stable=1
67804853920,8475537,1,575.999000,596.001000,35.000000,accepted,accepted,1,575.999000,1,-1,0,0.988254,1,2,1.000000,0,,ref=596.0ms scale=35.0ms anchors=8+8 cv=0.050 side_diff=0.027 stable=1
67805429920,8475609,1,576.000000,592.001500,35.000000,accepted,accepted,1,576.000000,1,-1,0,0.990540,1,2,1.000000,0,,ref=592.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.013 stable=1
67806053918,8475687,1,623.998000,592.000000,35.000000,accepted,accepted,1,623.998000,1,-1,0,0.981082,1,2,1.000000,0,,ref=592.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.014 stable=1
67806645918,8475761,1,592.000000,588.000000,35.000000,accepted,accepted,1,592.000000,1,-1,0,0.997619,1,2,1.000000,0,,ref=588.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.041 stable=1
67807197918,8475830,1,552.000000,588.000000,35.000000,accepted,accepted,1,552.000000,1,-1,0,0.978571,1,2,1.000000,0,,ref=588.0ms scale=35.0ms anchors=8+8 cv=0.030 side_diff=0.014 stable=1
67807805920,8475906,1,608.002000,583.999000,35.000000,accepted,accepted,1,608.002000,1,-1,0,0.985615,1,2,1.000000,0,,ref=584.0ms scale=35.0ms anchors=8+8 cv=0.020 side_diff=0.000 stable=1
67808357917,8475975,1,551.997000,584.001500,35.000000,accepted,accepted,1,551.997000,1,-1,0,0.980819,1,2,1.000000,0,,ref=584.0ms scale=35.0ms anchors=8+8 cv=0.020 side_diff=0.000 stable=1
67808901918,8476043,1,544.001000,588.001500,35.000000,accepted,accepted,1,544.001000,1,-1,0,0.973809,1,2,1.000000,0,,ref=588.0ms scale=35.0ms anchors=8+8 cv=0.030 side_diff=0.007 stable=1
67809493920,8476117,1,592.002000,584.001500,35.000000,accepted,accepted,1,592.002000,1,-1,0,0.995205,1,2,1.000000,0,,ref=584.0ms scale=35.0ms anchors=8+8 cv=0.041 side_diff=0.021 stable=1
67810085920,8476191,1,592.000000,588.001500,35.579435,accepted,accepted,1,592.000000,1,-1,0,0.997620,1,2,1.000000,0,,ref=588.0ms scale=35.6ms anchors=8+8 cv=0.061 side_diff=0.027 stable=1
67810669920,8476264,1,584.000000,592.001000,41.507611,accepted,accepted,1,584.000000,1,-1,0,0.995270,1,2,1.000000,0,,ref=592.0ms scale=41.5ms anchors=8+8 cv=0.070 side_diff=0.046 stable=1
67811245920,8476336,1,576.000000,592.001000,41.510576,accepted,accepted,1,576.000000,1,-1,0,0.990540,1,2,1.000000,0,,ref=592.0ms scale=41.5ms anchors=8+8 cv=0.070 side_diff=0.066 stable=1
67811829918,8476409,1,583.998000,600.002000,41.510576,accepted,accepted,1,583.998000,1,-1,0,0.990664,1,2,1.000000,0,,ref=600.0ms scale=41.5ms anchors=8+8 cv=0.069 side_diff=0.111 stable=1
67812413921,8476482,1,584.003000,608.002000,35.588330,accepted,accepted,1,584.003000,1,-1,0,0.986185,1,2,1.000000,0,,ref=608.0ms scale=35.6ms anchors=8+7 cv=0.059 side_diff=0.128 stable=1
67813045918,8476561,1,631.997000,592.001000,41.510576,accepted,accepted,1,631.997000,1,-1,0,0.976354,1,2,1.000000,0,,ref=592.0ms scale=41.5ms anchors=8+6 cv=0.070 side_diff=0.134 stable=1
67813669920,8476639,1,624.002000,592.002000,35.574987,accepted,accepted,1,624.002000,1,-1,0,0.981081,1,2,1.000000,0,,ref=592.0ms scale=35.6ms anchors=8+5 cv=0.060 side_diff=0.140 stable=1
67814285917,8476716,1,615.997000,608.002000,35.586848,accepted,accepted,1,615.997000,1,-1,0,0.995398,1,2,1.000000,0,,ref=608.0ms scale=35.6ms anchors=8+4 cv=0.059 side_diff=0.151 stable=1
67815005917,8476806,1,720.000000,615.997000,47.438752,accepted,accepted,1,720.000000,1,-1,0,0.940907,1,2,1.000000,0,,ref=616.0ms scale=47.4ms anchors=8+3 cv=0.077 side_diff=0.133 stable=1
67815701917,8476893,1,696.000000,619.999500,53.374341,accepted,accepted,1,696.000000,1,-1,0,0.957096,1,2,1.000000,0,,ref=620.0ms scale=53.4ms anchors=8+2 cv=0.086 side_diff=0.107 stable=1
67816365920,8476976,1,664.003000,624.002000,59.309930,accepted,accepted,1,664.003000,1,-1,0,0.977564,1,2,1.000000,0,,ref=624.0ms scale=59.3ms anchors=8+1 cv=0.095 side_diff=0.080 stable=1
67817037918,8477060,1,671.998000,627.999500,59.304000,accepted,accepted,1,671.998000,1,-1,0,0.975479,1,2,1.000000,0,,ref=628.0ms scale=59.3ms anchors=8+0 cv=0.094 side_diff=0.000 stable=1
67812413921,8476482,2,584.003000,611.999500,47.443941,accepted,accepted,1,584.003000,1,-1,0,0.983989,1,2,1.000000,0,,ref=612.0ms scale=47.4ms anchors=8+8 cv=0.078 side_diff=0.134 stable=1
67813045918,8476561,2,631.997000,603.999500,59.305483,accepted,accepted,1,631.997000,1,-1,0,0.983776,1,2,1.000000,0,,ref=604.0ms scale=59.3ms anchors=8+8 cv=0.098 side_diff=0.140 stable=1
67813669920,8476639,2,624.002000,623.997000,65.236624,accepted,accepted,1,624.002000,1,-1,0,0.999997,1,2,1.000000,0,,ref=624.0ms scale=65.2ms anchors=8+8 cv=0.105 side_diff=0.140 stable=1
67814285917,8476716,2,615.997000,648.000000,83.024117,accepted,accepted,1,615.997000,1,-1,0,0.982714,1,2,1.000000,0,,ref=648.0ms scale=83.0ms anchors=8+8 cv=0.128 side_diff=0.151 stable=1
67815005917,8476806,2,720.000000,648.000000,77.095200,accepted,accepted,1,720.000000,1,-1,0,0.961111,1,2,1.000000,0,,ref=648.0ms scale=77.1ms anchors=8+8 cv=0.119 side_diff=0.151 stable=1
67815701917,8476893,2,696.000000,668.000500,77.094459,accepted,accepted,1,696.000000,1,-1,0,0.985330,1,2,1.000000,0,,ref=668.0ms scale=77.1ms anchors=8+8 cv=0.115 side_diff=0.142 stable=1
67816365920,8476976,2,664.003000,672.001000,71.163317,accepted,accepted,1,664.003000,1,-1,0,0.995834,1,2,1.000000,0,,ref=672.0ms scale=71.2ms anchors=8+8 cv=0.106 side_diff=0.121 stable=1
67817037918,8477060,2,671.998000,680.001000,59.302517,accepted,accepted,1,671.998000,1,-1,0,0.995881,1,2,1.000000,0,,ref=680.0ms scale=59.3ms anchors=8+8 cv=0.087 side_diff=0.120 stable=1
67817709920,8477144,1,672.002000,692.000000,41.510576,accepted,accepted,1,672.002000,1,-1,0,0.989885,1,2,1.000000,0,,ref=692.0ms scale=41.5ms anchors=8+8 cv=0.060 side_diff=0.088 stable=1
67818381920,8477228,1,672.000000,700.000000,35.580917,accepted,accepted,1,672.000000,1,-1,0,0.986000,1,2,1.000000,0,,ref=700.0ms scale=35.6ms anchors=8+8 cv=0.051 side_diff=0.064 stable=1
67819101920,8477318,1,720.000000,700.000000,41.511317,accepted,accepted,1,720.000000,1,-1,0,0.990000,1,2,1.000000,0,,ref=700.0ms scale=41.5ms anchors=8+8 cv=0.059 side_diff=0.058 stable=1
67819813917,8477407,1,711.997000,704.000000,35.584624,accepted,accepted,1,711.997000,1,-1,0,0.996024,1,2,1.000000,0,,ref=704.0ms scale=35.6ms anchors=8+8 cv=0.051 side_diff=0.069 stable=1
67820541919,8477498,1,728.002000,707.998500,35.000000,accepted,accepted,1,728.002000,1,-1,0,0.990111,1,2,1.000000,0,,ref=708.0ms scale=35.0ms anchors=8+8 cv=0.042 side_diff=0.051 stable=1
67821269920,8477589,1,728.001000,707.998500,35.000000,accepted,accepted,1,728.001000,1,-1,0,0.990112,1,2,1.000000,0,,ref=708.0ms scale=35.0ms anchors=8+8 cv=0.042 side_diff=0.040 stable=1
67821957920,8477675,1,688.000000,711.998500,35.000000,accepted,accepted,1,688.000000,1,-1,0,0.988203,1,2,1.000000,0,,ref=712.0ms scale=35.0ms anchors=8+8 cv=0.033 side_diff=0.028 stable=1
67822661920,8477763,1,704.000000,711.998500,35.000000,accepted,accepted,1,704.000000,1,-1,0,0.996068,1,2,1.000000,0,,ref=712.0ms scale=35.0ms anchors=8+8 cv=0.033 side_diff=0.017 stable=1
67823365920,8477851,1,704.000000,711.998500,35.000000,accepted,accepted,1,704.000000,1,-1,0,0.996068,1,2,1.000000,0,,ref=712.0ms scale=35.0ms anchors=8+8 cv=0.033 side_diff=0.006 stable=1
67824077921,8477940,1,712.001000,711.998500,35.000000,accepted,accepted,1,712.001000,1,-1,0,0.999999,1,2,1.000000,0,,ref=712.0ms scale=35.0ms anchors=8+8 cv=0.033 side_diff=0.017 stable=1
67824845920,8478036,1,767.999000,712.000500,35.000000,accepted,accepted,1,767.999000,1,-1,0,0.972473,1,2,1.000000,0,,ref=712.0ms scale=35.0ms anchors=8+8 cv=0.033 side_diff=0.011 stable=1
67825589916,8478129,1,743.996000,712.000500,35.000000,accepted,accepted,1,743.996000,1,-1,0,0.984272,1,2,1.000000,0,,ref=712.0ms scale=35.0ms anchors=8+8 cv=0.033 side_diff=0.011 stable=1
67826341920,8478223,1,752.004000,719.999000,35.000000,accepted,accepted,1,752.004000,1,-1,0,0.984442,1,2,1.000000,0,,ref=720.0ms scale=35.0ms anchors=8+8 cv=0.033 side_diff=0.000 stable=1
67827053920,8478312,1,712.000000,727.999000,35.585365,accepted,accepted,1,712.000000,1,-1,0,0.992308,1,2,1.000000,0,,ref=728.0ms scale=35.6ms anchors=8+8 cv=0.049 side_diff=0.011 stable=1
67827757920,8478400,1,704.000000,727.999000,35.585365,accepted,accepted,1,704.000000,1,-1,0,0.988462,1,2,1.000000,0,,ref=728.0ms scale=35.6ms anchors=8+8 cv=0.049 side_diff=0.033 stable=1
67828453917,8478487,1,695.997000,732.001500,35.585365,accepted,accepted,1,695.997000,1,-1,0,0.982785,1,2,1.000000,0,,ref=732.0ms scale=35.6ms anchors=8+8 cv=0.049 side_diff=0.039 stable=1
67829141920,8478573,1,688.003000,739.999000,41.510576,accepted,accepted,1,688.003000,1,-1,0,0.975407,1,2,1.000000,0,,ref=740.0ms scale=41.5ms anchors=8+8 cv=0.056 side_diff=0.055 stable=1
67829869921,8478664,1,728.001000,739.999000,41.510576,accepted,accepted,1,728.001000,1,-1,0,0.994325,1,2,1.000000,0,,ref=740.0ms scale=41.5ms anchors=8+8 cv=0.056 side_diff=0.055 stable=1
67830597918,8478755,1,727.997000,739.999000,35.582400,accepted,accepted,1,727.997000,1,-1,0,0.994323,1,2,1.000000,0,,ref=740.0ms scale=35.6ms anchors=8+8 cv=0.048 side_diff=0.043 stable=1
67831373920,8478852,1,776.002000,735.998500,35.000000,accepted,accepted,1,776.002000,1,-1,0,0.980977,1,2,1.000000,0,,ref=736.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.027 stable=1
67832165920,8478951,1,792.000000,735.997000,35.573504,accepted,accepted,1,792.000000,1,-1,0,0.973368,1,2,1.000000,0,,ref=736.0ms scale=35.6ms anchors=8+7 cv=0.048 side_diff=0.022 stable=1
67832949920,8479049,1,784.000000,731.999000,35.000000,accepted,accepted,1,784.000000,1,-1,0,0.975136,1,2,1.000000,0,,ref=732.0ms scale=35.0ms anchors=8+6 cv=0.041 side_diff=0.022 stable=1
67833693918,8479142,1,743.998000,735.997000,35.586848,accepted,accepted,1,743.998000,1,-1,0,0.996195,1,2,1.000000,0,,ref=736.0ms scale=35.6ms anchors=8+5 cv=0.048 side_diff=0.011 stable=1
67834429920,8479234,1,736.002000,735.998500,35.580176,accepted,accepted,1,736.002000,1,-1,0,0.999998,1,2,1.000000,0,,ref=736.0ms scale=35.6ms anchors=8+4 cv=0.048 side_diff=0.000 stable=1
67835189920,8479329,1,760.000000,736.000000,35.000000,accepted,accepted,1,760.000000,1,-1,0,0.988587,1,2,1.000000,0,,ref=736.0ms scale=35.0ms anchors=8+3 cv=0.016 side_diff=0.005 stable=1
67835925920,8479421,1,736.000000,740.000000,35.000000,accepted,accepted,1,736.000000,1,-1,0,0.998108,1,2,1.000000,0,,ref=740.0ms scale=35.0ms anchors=8+2 cv=0.032 side_diff=0.038 stable=1
67836661917,8479513,1,735.997000,743.998000,35.000000,accepted,accepted,1,735.997000,1,-1,0,0.996236,1,2,1.000000,0,,ref=744.0ms scale=35.0ms anchors=8+1 cv=0.032 side_diff=0.055 stable=1
67837373920,8479602,1,712.003000,751.999000,35.000000,accepted,accepted,1,712.003000,1,-1,0,0.981385,1,2,1.000000,0,,ref=752.0ms scale=35.0ms anchors=8+0 cv=0.032 side_diff=0.000 stable=1
67832165920,8478951,2,792.000000,731.999000,35.000000,accepted,accepted,1,792.000000,1,-1,0,0.971311,1,2,1.000000,0,,ref=732.0ms scale=35.0ms anchors=8+8 cv=0.041 side_diff=0.022 stable=1
67835925920,8479421,2,736.000000,735.999500,35.577211,accepted,accepted,1,736.000000,1,-1,0,1.000000,1,2,1.000000,0,,ref=736.0ms scale=35.6ms anchors=8+8 cv=0.048 side_diff=0.038 stable=1
67836661917,8479513,2,735.997000,740.000000,35.000000,accepted,accepted,1,735.997000,1,-1,0,0.998107,1,2,1.000000,0,,ref=740.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.038 stable=1
67837373920,8479602,2,712.003000,740.000000,35.000000,accepted,accepted,1,712.003000,1,-1,0,0.986758,1,2,1.000000,0,,ref=740.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.027 stable=1
67838093917,8479692,1,719.997000,736.001000,35.579435,accepted,accepted,1,719.997000,1,-1,0,0.992389,1,2,1.000000,0,,ref=736.0ms scale=35.6ms anchors=8+8 cv=0.048 side_diff=0.011 stable=1
67838861918,8479788,1,768.001000,736.000000,35.000000,accepted,accepted,1,768.001000,1,-1,0,0.984782,1,2,1.000000,0,,ref=736.0ms scale=35.0ms anchors=8+8 cv=0.024 side_diff=0.005 stable=1
67839621918,8479883,1,760.000000,736.000000,35.000000,accepted,accepted,1,760.000000,1,-1,0,0.988587,1,2,1.000000,0,,ref=736.0ms scale=35.0ms anchors=8+8 cv=0.024 side_diff=0.005 stable=1
67840333921,8479972,1,712.003000,736.001000,35.000000,accepted,accepted,1,712.003000,1,-1,0,0.988588,1,2,1.000000,0,,ref=736.0ms scale=35.0ms anchors=8+8 cv=0.032 side_diff=0.005 stable=1
67841029920,8480059,1,695.999000,736.000000,35.000000,accepted,accepted,1,695.999000,1,-1,0,0.980978,1,2,1.000000,0,,ref=736.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.005 stable=1
67841757918,8480150,1,727.998000,735.998500,35.575728,accepted,accepted,1,727.998000,1,-1,0,0.996195,1,2,1.000000,0,,ref=736.0ms scale=35.6ms anchors=8+8 cv=0.048 side_diff=0.016 stable=1
67842501920,8480243,1,744.002000,723.997500,35.000000,accepted,accepted,1,744.002000,1,-1,0,0.990329,1,2,1.000000,0,,ref=724.0ms scale=35.0ms anchors=8+8 cv=0.041 side_diff=0.000 stable=1
67843237920,8480335,1,736.000000,716.000000,41.514283,accepted,accepted,1,736.000000,1,-1,0,0.990223,1,2,1.000000,0,,ref=716.0ms scale=41.5ms anchors=8+8 cv=0.058 side_diff=0.022 stable=1
67843941920,8480423,1,704.000000,723.997500,41.515024,accepted,accepted,1,704.000000,1,-1,0,0.990333,1,2,1.000000,1,,ref=724.0ms scale=41.5ms anchors=8+8 cv=0.057 side_diff=0.068 stable=1
67844685920,8480516,1,744.000000,712.001500,65.233659,accepted,accepted,1,744.000000,1,-1,0,0.984270,1,2,1.000000,0,,ref=712.0ms scale=65.2ms anchors=8+8 cv=0.092 side_diff=0.116 stable=1
67845453918,8480612,1,767.998000,708.000000,59.306965,accepted,accepted,1,767.998000,1,-1,0,0.970340,1,2,1.000000,0,,ref=708.0ms scale=59.3ms anchors=8+8 cv=0.084 side_diff=0.122 stable=1
67846205920,8480706,1,752.002000,699.999500,65.232917,accepted,accepted,1,752.002000,1,-1,0,0.973999,1,2,1.000000,0,,ref=700.0ms scale=65.2ms anchors=8+8 cv=0.093 side_diff=0.122 stable=1
67846917920,8480795,1,712.000000,692.000000,65.235141,accepted,accepted,1,712.000000,1,-1,0,0.989884,1,2,1.000000,0,,ref=692.0ms scale=65.2ms anchors=8+8 cv=0.094 side_diff=0.133 stable=1
67847557918,8480875,1,639.998000,708.000000,53.375083,accepted,accepted,1,639.998000,1,-1,0,0.966383,1,2,1.000000,0,,ref=708.0ms scale=53.4ms anchors=8+8 cv=0.075 side_diff=0.126 stable=1
67848213920,8480957,1,656.002000,708.000000,53.376565,accepted,accepted,1,656.002000,1,-1,0,0.974295,1,2,1.000000,0,,ref=708.0ms scale=53.4ms anchors=8+8 cv=0.075 side_diff=0.102 stable=1
67848845921,8481036,1,632.001000,708.000000,59.306965,accepted,accepted,1,632.001000,1,-1,0,0.962430,1,2,1.000000,0,,ref=708.0ms scale=59.3ms anchors=8+8 cv=0.084 side_diff=0.051 stable=1
67849493920,8481117,1,647.999000,708.000000,71.164800,accepted,accepted,1,647.999000,1,-1,0,0.970338,1,2,1.000000,0,,ref=708.0ms scale=71.2ms anchors=8+8 cv=0.101 side_diff=0.011 stable=1
67850117919,8481195,1,623.999000,712.000500,77.095200,accepted,accepted,1,623.999000,1,-1,0,0.956741,1,2,1.000000,0,,ref=712.0ms scale=77.1ms anchors=8+8 cv=0.108 side_diff=0.062 stable=1
67850765920,8481276,1,648.001000,712.000500,83.022635,accepted,accepted,1,648.001000,1,-1,0,0.968540,1,2,1.000000,0,,ref=712.0ms scale=83.0ms anchors=8+8 cv=0.117 side_diff=0.142 stable=1
67851453921,8481362,1,688.001000,712.000500,94.887141,accepted,accepted,1,688.001000,1,-1,0,0.988203,1,2,1.000000,0,,ref=712.0ms scale=94.9ms anchors=8+8 cv=0.133 side_diff=0.175 stable=1
67852141917,8481448,1,687.996000,712.000000,94.887883,accepted,accepted,1,687.996000,1,-1,0,0.988200,1,2,1.000000,0,,ref=712.0ms scale=94.9ms anchors=8+7 cv=0.133 side_diff=0.190 stable=1
67852853918,8481537,1,712.001000,687.998500,83.026341,accepted,accepted,1,712.001000,1,-1,0,0.987789,1,2,1.000000,0,,ref=688.0ms scale=83.0ms anchors=8+6 cv=0.121 side_diff=0.190 stable=1
67853597920,8481630,1,744.002000,688.001000,83.025600,accepted,accepted,1,744.002000,1,-1,0,0.971511,1,2,1.000000,0,,ref=688.0ms scale=83.0ms anchors=8+5 cv=0.121 side_diff=0.184 stable=1
67854381920,8481728,1,784.000000,700.001000,83.028565,accepted,accepted,1,784.000000,1,-1,0,0.958001,1,2,1.000000,0,,ref=700.0ms scale=83.0ms anchors=8+4 cv=0.119 side_diff=0.160 stable=1
67855165917,8481826,1,783.997000,712.001000,94.886400,accepted,accepted,1,783.997000,1,-1,0,0.964609,1,2,1.000000,0,,ref=712.0ms scale=94.9ms anchors=8+3 cv=0.133 side_diff=0.130 stable=1
67855925920,8481921,1,760.003000,728.001500,83.018928,accepted,accepted,1,760.003000,1,-1,0,0.984615,1,2,1.000000,0,,ref=728.0ms scale=83.0ms anchors=8+2 cv=0.114 side_diff=0.113 stable=1
67856709917,8482019,1,783.997000,744.002000,59.301035,accepted,accepted,1,783.997000,1,-1,0,0.981185,1,2,1.000000,0,,ref=744.0ms scale=59.3ms anchors=8+1 cv=0.080 side_diff=0.074 stable=1
67857493920,8482117,1,784.003000,752.002500,47.437270,accepted,accepted,1,784.003000,1,-1,0,0.985106,1,2,1.000000,0,,ref=752.0ms scale=47.4ms anchors=8+0 cv=0.063 side_diff=0.000 stable=1
67852853918,8481537,2,712.001000,712.000000,94.886400,accepted,accepted,1,712.001000,1,-1,0,1.000000,1,2,1.000000,0,,ref=712.0ms scale=94.9ms anchors=8+8 cv=0.133 side_diff=0.175 stable=1
67853597920,8481630,2,744.002000,716.001500,94.882694,accepted,accepted,1,744.002000,1,-1,0,0.986313,1,2,1.000000,0,,ref=716.0ms scale=94.9ms anchors=8+8 cv=0.133 side_diff=0.169 stable=1
67854381920,8481728,2,784.000000,716.001500,53.378789,accepted,accepted,1,784.000000,1,-1,0,0.966761,1,2,1.000000,0,,ref=716.0ms scale=53.4ms anchors=8+8 cv=0.075 side_diff=0.113 stable=1
67855165917,8481826,2,783.997000,716.001500,53.378789,accepted,accepted,1,783.997000,1,-1,0,0.966762,1,2,1.000000,0,,ref=716.0ms scale=53.4ms anchors=8+8 cv=0.075 side_diff=0.067 stable=1
67855925920,8481921,2,760.003000,716.001500,41.517248,accepted,accepted,1,760.003000,1,-1,0,0.978491,1,2,1.000000,0,,ref=716.0ms scale=41.5ms anchors=8+8 cv=0.058 side_diff=0.039 stable=1
67856709917,8482019,2,783.997000,720.002500,41.513541,accepted,accepted,1,783.997000,1,-1,0,0.968892,1,2,1.000000,0,,ref=720.0ms scale=41.5ms anchors=8+8 cv=0.058 side_diff=0.011 stable=1
67857493920,8482117,2,784.003000,728.001000,35.000000,accepted,accepted,1,784.003000,1,-1,0,0.973076,1,2,1.000000,0,,ref=728.0ms scale=35.0ms anchors=8+8 cv=0.041 side_diff=0.043 stable=1
67858229920,8482209,1,736.000000,731.998000,35.580917,accepted,accepted,1,736.000000,1,-1,0,0.998086,1,2,1.000000,0,,ref=732.0ms scale=35.6ms anchors=8+8 cv=0.049 side_diff=0.070 stable=1
67858965919,8482301,1,735.999000,740.000000,35.583883,accepted,accepted,1,735.999000,1,-1,0,0.998108,1,2,1.000000,0,,ref=740.0ms scale=35.6ms anchors=8+8 cv=0.048 side_diff=0.070 stable=1
67859685921,8482391,1,720.002000,744.001000,35.000000,accepted,accepted,1,720.002000,1,-1,0,0.988710,1,2,1.000000,0,,ref=744.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.064 stable=1
67860389921,8482479,1,704.000000,747.998000,35.579435,accepted,accepted,1,704.000000,1,-1,0,0.979413,1,2,1.000000,0,,ref=748.0ms scale=35.6ms anchors=8+8 cv=0.048 side_diff=0.048 stable=1
67861061919,8482563,1,671.998000,740.000000,35.000000,accepted,accepted,1,671.998000,1,-1,0,0.967837,1,2,1.000000,0,,ref=740.0ms scale=35.0ms anchors=8+8 cv=0.040 side_diff=0.016 stable=1
67861773917,8482652,1,711.998000,735.999500,35.000000,accepted,accepted,1,711.998000,1,-1,0,0.988586,1,2,1.000000,0,,ref=736.0ms scale=35.0ms anchors=8+8 cv=0.032 side_diff=0.000 stable=1
