t_us,last_committed_t_us,polarity,template_correlation,autocorr_estimated_rr_ms,firmware_expected_rr_ms,candidate_peak_count,final_peak_count,inserted_peak_count,firmware_matched_count,multiscale_peak_count,elgendi_peak_count,dual_detector_peak_count,single_detector_peak_count,detector_consensus_ratio,detector_time_spread_p95_ms,stable_reference_rr_ms,local_dual_rr_ms,local_dual_rr_robust_cv,reference_update_reason,rejected_candidate_count,long_gap_rescue_count,waveform_amplitude,commit_until_t_us,latest_sample_t_us,reinit_reason
71038997921,71031405920,1,0.878788,659.999500,664.000000,33,0,0,0,33,29,29,4,0.878788,0.000000,665.104513,659.999500,0.125795,dual_consensus_update,0,0,4.908694,71031643921,71038893921,
71044005917,71036413918,1,0.966667,639.999500,655.996500,30,0,0,0,30,29,29,1,0.966667,0.000000,643.976965,639.999500,0.064860,dual_strong_update,0,0,4.555740,71036731916,71043981916,
71049013921,71041333917,1,0.966667,648.000500,688.000000,30,0,0,0,30,29,29,1,0.966667,0.000000,647.743980,648.000500,0.073219,dual_strong_update,0,0,4.552231,71041619920,71048869920,
71054021920,71046085920,1,1.000000,680.003000,712.000000,28,0,0,0,28,28,28,0,1.000000,0.000000,675.310418,680.003000,0.122098,dual_strong_update,0,0,5.983019,71046675920,71053925920,
71059021920,71051229919,1,1.000000,720.002000,736.004000,27,0,0,0,27,27,27,0,1.000000,0.000000,712.370435,720.002000,0.082364,dual_strong_update,0,0,5.451608,71051755920,71059005920,
71064021920,71055853917,1,1.000000,751.998000,719.996000,26,0,0,0,26,26,26,0,1.000000,0.000000,751.731225,751.998000,0.063092,dual_strong_update,0,0,5.257490,71056627920,71063877920,
71069029917,71061221920,1,1.000000,744.000000,711.999000,25,0,0,0,25,25,25,0,1.000000,0.000000,744.907504,744.000000,0.063762,dual_strong_update,0,0,5.411363,71061715918,71068965918,
71074029920,71066277920,1,1.000000,744.000000,736.000500,25,0,0,0,25,25,25,0,1.000000,0.000000,744.000915,744.000000,0.063770,dual_strong_update,0,0,5.128866,71066611920,71073861920,
71079037918,71071469917,1,0.960000,744.000000,831.996000,25,0,0,0,25,24,24,1,0.960000,0.000000,746.681951,744.000000,0.095652,dual_strong_update,0,0,5.503973,71071723920,71078973920,
71084045918,71076021920,1,0.920000,808.000000,824.002000,25,0,0,0,24,24,23,2,0.920000,0.000000,804.536712,808.000000,0.102752,dual_strong_update,0,0,4.853368,71076779918,71084029918,
71089045920,71081613920,1,1.000000,807.999000,772.000000,24,1,0,1,24,24,24,0,1.000000,0.000000,807.995837,807.999000,0.073402,dual_strong_update,0,0,4.235184,71081667920,71088917920,
71094053920,71086277920,1,0.961538,767.998500,760.000000,26,0,0,0,26,25,25,1,0.961538,0.000000,769.051546,767.998500,0.061774,dual_strong_update,0,0,3.943728,71086771920,71094021920,
71099061920,71091501920,1,0.961538,756.001500,743.998500,26,1,0,1,26,25,25,1,0.961538,0.000000,755.083655,756.001500,0.039223,dual_strong_update,0,0,3.831541,71091619920,71098869920,
71104061920,71095997920,1,0.892857,743.998000,743.997000,28,0,0,0,28,25,25,3,0.892857,0.000000,745.357995,743.998000,0.031888,dual_consensus_update,0,0,4.019722,71096715921,71103965921,
71109069916,71101197917,1,0.896552,736.000000,728.000000,29,0,0,0,29,26,26,3,0.896552,0.000000,736.023750,736.000000,0.032232,dual_consensus_update,0,0,4.168779,71101635920,71108885920,
71114069920,71106237918,1,0.838710,720.005000,720.000000,31,0,0,0,30,27,26,5,0.838710,0.000000,723.964019,720.005000,0.049413,dual_consensus_update,0,0,4.020947,71106723920,71113973920,
71119069921,71111805917,1,0.818182,711.999500,712.001000,33,1,0,1,33,27,27,6,0.818182,0.000000,716.271505,711.999500,0.041645,dual_consensus_update,1,0,4.090713,71111811920,71119061920,
71124077921,71116045917,1,0.903226,696.001000,704.000000,31,0,0,0,31,28,28,3,0.903226,0.000000,699.967932,696.001000,0.068155,dual_strong_update,0,0,4.479770,71116683920,71123933920,
71129085916,71121565920,1,0.870968,699.999000,703.998500,31,1,0,1,31,27,27,4,0.870968,0.000000,696.482957,699.999000,0.059300,dual_consensus_update,0,0,4.494566,71121739917,71128989917,
71134085916,71126221920,1,0.903226,696.002000,703.997000,31,0,0,0,31,28,28,3,0.903226,0.000000,698.479930,696.002000,0.068153,dual_strong_update,1,0,5.102948,71126827920,71134077920,
71139085920,71131157920,1,0.870968,699.996500,720.003000,31,0,0,0,31,27,27,4,0.870968,0.000000,702.195074,699.996500,0.067774,dual_consensus_update,0,0,4.730025,71131691920,71138941920,
71144085920,71136173921,1,0.812500,719.998000,728.000500,32,0,0,0,31,27,26,6,0.812500,0.000000,721.246522,719.998000,0.049424,dual_consensus_update,1,0,4.301625,71136763920,71144013920,
71149085920,71141245920,1,0.838710,735.997000,736.001000,31,0,0,0,30,27,26,5,0.838710,0.000000,729.947997,735.997000,0.048340,dual_consensus_update,1,0,4.100224,71141643920,71148893920,
71154085920,71146557920,1,0.896552,736.000000,728.001000,29,1,0,1,29,26,26,3,0.896552,0.000000,735.836008,736.000000,0.048338,dual_consensus_update,0,0,3.862896,71146739920,71153989920,
71159085920,71151597920,1,0.925926,751.996000,728.002000,27,1,0,1,27,25,25,2,0.925926,0.000000,748.639374,751.996000,0.047316,dual_strong_update,0,0,3.876311,71151795920,71159045920,
71164085920,71156381920,1,0.928571,743.998000,775.997000,28,0,0,0,28,26,26,2,0.928571,0.000000,741.831435,743.998000,0.079706,dual_strong_update,0,0,4.077995,71156707920,71163957920,
71169085920,71161653917,1,0.962963,776.003000,727.995000,27,1,0,1,27,26,26,1,0.962963,0.000000,769.975018,776.003000,0.061130,dual_strong_update,0,0,4.215046,71161787917,71169037917,
71174085920,71166421916,1,0.961538,764.000000,739.997500,26,0,0,0,26,25,25,1,0.961538,0.000000,767.908242,764.000000,0.054342,dual_strong_update,0,0,4.364795,71166667921,71173917921,
71179093918,71171069920,1,1.000000,760.003000,751.998000,26,0,0,0,26,26,26,0,1.000000,0.000000,759.830924,760.003000,0.046834,dual_strong_update,0,0,4.281442,71171731920,71178981920,
71184093920,71176221920,1,0.961538,760.003500,752.000000,26,0,0,0,26,25,25,1,0.961538,0.000000,761.532757,760.003500,0.046827,dual_strong_update,0,0,4.648056,71176819920,71184069920,
71189101916,71181637917,1,0.862069,751.999500,751.999000,29,1,0,1,29,25,25,4,0.862069,0.000000,754.447229,751.999500,0.047314,dual_consensus_update,0,0,4.306569,71181707920,71188957920,
71194101920,71186309921,1,0.862069,751.997500,739.999500,29,0,0,0,29,25,25,4,0.862069,0.000000,752.000620,751.997500,0.063081,dual_consensus_update,0,0,4.627920,71186811920,71194061920,
71199101920,71191397916,1,0.838710,743.997000,736.002000,31,0,0,0,31,26,26,5,0.838710,0.000000,742.109981,743.997000,0.047824,dual_consensus_update,0,0,4.599617,71191707921,71198957921,
71204101921,71196493920,1,0.866667,720.004000,763.999500,30,0,0,0,30,26,26,4,0.866667,0.000000,724.771170,720.004000,0.032955,dual_consensus_update,1,0,4.609324,71196827920,71204077920,
71209109920,71201645920,1,0.964286,727.997500,744.001000,28,1,0,0,28,27,27,1,0.964286,0.000000,722.754948,727.997500,0.057024,dual_strong_update,0,0,4.710730,71201707920,71208957920,
71214109920,71206333916,1,0.962963,743.998000,735.996000,27,0,0,0,27,26,26,1,0.962963,0.000000,742.707843,743.998000,0.063778,dual_strong_update,0,0,4.171638,71206787920,71214037920,
71219109920,71210957917,1,1.000000,768.000000,784.001000,25,0,0,0,25,25,25,0,1.000000,0.000000,766.471719,768.000000,0.061783,dual_strong_update,0,0,5.406476,71211675920,71218925920,
71224117920,71216565920,1,1.000000,768.001000,792.001500,25,1,0,1,25,25,25,0,1.000000,0.000000,767.999847,768.001000,0.054059,dual_strong_update,0,0,5.242816,71216755920,71224005920,
71229125920,71221349920,1,0.960000,775.997000,759.999000,25,0,0,0,24,25,24,1,0.960000,0.000000,773.700625,775.997000,0.091706,dual_strong_update,0,0,5.148604,71221851921,71229101921,
71234125920,71226293920,1,1.000000,820.002000,763.997000,23,0,0,0,23,23,23,0,1.000000,0.000000,815.196973,820.002000,0.173578,dual_consensus_update,0,0,5.062293,71226715917,71233965917,
71239133919,71231277917,1,1.000000,832.002000,828.000000,24,0,0,0,24,24,24,0,1.000000,0.000000,822.916384,832.002000,0.185332,dual_consensus_update,0,0,4.958024,71231787917,71239037917,
71244141916,71236573920,1,1.000000,863.999000,840.000000,22,0,0,0,22,22,22,0,1.000000,0.000000,859.939083,863.999000,0.068637,dual_strong_update,0,0,5.187546,71236867921,71244117921,
71249141916,71241413920,1,1.000000,832.001500,823.997000,23,0,0,0,23,23,23,0,1.000000,0.000000,839.276183,832.001500,0.057020,dual_strong_update,0,0,5.003776,71241739921,71248989921,
71254141920,71246421917,1,0.857143,791.997000,744.001000,28,0,0,0,27,25,24,4,0.857143,0.000000,795.716528,791.997000,0.089851,dual_consensus_update,0,0,5.073118,71246811920,71254061920,
71259141920,71251517920,1,0.925926,748.002500,744.000000,27,0,0,0,27,25,25,2,0.925926,0.000000,755.358625,748.002500,0.071349,dual_strong_update,1,0,5.077162,71251875920,71259125920,
71264141920,71256061917,1,0.896552,736.000000,744.002000,29,0,0,0,29,26,26,3,0.896552,0.000000,736.982208,736.000000,0.048348,dual_consensus_update,0,0,4.810124,71256747920,71263997920,
71269141921,71261749920,1,0.838710,744.004000,727.999000,31,1,0,1,31,26,26,5,0.838710,0.000000,743.382220,744.004000,0.079693,dual_consensus_update,0,0,5.138306,71261827921,71269077921,
71274149920,71266517920,1,0.787879,735.996000,812.000000,33,0,0,0,33,26,26,7,0.787879,0.000000,736.568371,735.996000,0.112799,dual_consensus_update,0,0,4.785622,71266899920,71274149920,
71279149920,71271605918,1,0.794118,696.000000,711.996000,34,1,0,1,34,27,27,7,0.794118,0.000000,696.274151,696.000000,0.085206,dual_consensus_update,1,0,4.430964,71271787920,71279037920,
71284157920,71276237920,1,0.756757,680.004000,679.998000,37,0,0,0,36,29,28,9,0.756757,0.000000,689.943333,680.004000,0.052335,dual_consensus_update,0,0,4.160448,71276867920,71284117920,
71289157920,71281701920,1,0.725000,688.000000,680.003000,40,1,0,1,40,29,29,11,0.725000,0.000000,680.008674,667.997500,0.044382,hold_previous_good_window,1,0,4.551303,71281763920,71289013920,
71294157920,71286445918,1,0.725000,671.998000,680.003000,40,0,0,0,40,29,29,11,0.725000,0.000000,672.236383,675.997000,0.026325,hold_previous_good_window,0,0,4.200563,71286819920,71294069920,
71299157920,71291741920,1,0.707317,671.996000,684.002000,41,1,0,1,41,29,29,12,0.707317,0.000000,672.176787,671.997000,0.026477,hold_previous_good_window,0,0,3.947005,71291899921,71299149921,
71304157920,71296381917,1,0.725000,664.000000,679.999500,40,0,0,0,40,29,29,11,0.725000,0.000000,672.176787,679.996000,0.026166,hold_previous_good_window,0,0,3.981186,71296771920,71304021920,
71309157920,71301245920,1,0.650000,680.004000,684.001500,40,0,0,0,38,28,26,14,0.650000,0.000000,673.132215,679.999500,0.034881,hold_previous_good_window,0,0,3.786704,71301875920,71309125920,
71314157920,71306597920,1,0.742857,688.000000,680.002000,35,1,1,1,33,28,26,9,0.742857,0.000000,673.132215,680.003500,0.017454,hold_previous_good_window,1,0,4.223115,71306739920,71313989920,
71319157920,71311301920,1,0.735294,672.000000,680.002000,34,0,0,0,31,28,25,9,0.735294,0.000000,685.889245,688.000000,0.034479,hold_previous_good_window,0,0,3.831639,71311819916,71319069916,
71324157920,71316853920,1,0.787879,691.998000,688.001000,33,1,0,1,31,28,26,7,0.787879,0.000000,691.069295,691.998000,0.042847,dual_consensus_update,0,0,3.817238,71316875918,71324125918,
71329165920,71321141920,1,0.852941,687.997500,679.999000,34,0,0,0,34,29,29,5,0.852941,0.000000,685.731764,687.997500,0.051725,dual_consensus_update,0,0,4.078130,71321731920,71328981920,
71334173920,71326157920,1,0.848485,696.000000,688.002000,33,0,0,0,33,28,28,5,0.848485,0.000000,695.871460,696.000000,0.051126,dual_consensus_update,1,0,4.631317,71326771920,71334021920,
71339181921,71331701920,1,0.692308,687.998000,719.998500,39,1,0,1,38,28,27,12,0.692308,0.000000,695.998126,696.000000,0.085207,hold_previous_good_window,0,0,5.192591,71331843921,71339093921,
71344189919,71336797920,1,0.684211,712.004000,720.001500,38,1,0,1,38,26,26,12,0.684211,0.000000,695.998126,728.000000,0.032591,hold_previous_good_window,1,0,5.804285,71336915920,71344165920,
71349189921,71341277917,1,0.666667,744.003000,708.001500,39,0,0,0,39,26,26,13,0.666667,0.000000,695.998126,728.000000,0.032587,hold_previous_good_window,1,0,6.000000,71341803920,71349053920,
71354197918,71346261920,1,0.684211,728.000000,720.003000,38,0,0,0,38,26,26,12,0.684211,0.000000,695.998126,736.002000,0.016121,hold_previous_good_window,1,0,6.000000,71346899920,71354149920,
71359197920,71351357920,1,0.684211,727.999000,727.999000,38,0,0,0,37,27,26,12,0.684211,0.000000,705.998595,728.004000,0.032570,hold_previous_good_window,1,0,5.885401,71351779920,71359029920,
71364197920,71356605917,1,0.781250,736.001500,767.997000,32,0,0,0,31,26,25,7,0.781250,0.000000,733.429946,736.001500,0.032230,dual_consensus_update,0,0,5.760044,71356851920,71364101920,
71369197920,71361749920,1,0.781250,759.999500,760.001500,32,1,0,1,32,25,25,7,0.781250,0.000000,755.131866,759.999500,0.062421,dual_consensus_update,0,0,5.724817,71361931917,71369181917,
71374205920,71366573920,1,0.806452,760.001000,760.001000,31,0,0,0,31,25,25,6,0.806452,0.000000,759.994772,760.001000,0.062425,dual_consensus_update,0,0,5.656095,71366795920,71374045920,
71379213921,71371813917,1,0.781250,764.000000,759.999000,32,1,0,1,32,25,25,7,0.781250,0.000000,763.363624,764.000000,0.023293,dual_consensus_update,0,0,5.823135,71371859920,71379109920,
71384221920,71376405920,1,0.833333,759.999000,748.001000,30,0,0,0,30,25,25,5,0.833333,0.000000,760.094112,759.999000,0.031217,dual_consensus_update,0,0,5.661825,71376939920,71384189920,
71389221920,71381661921,1,0.781250,751.999500,744.000000,32,1,0,1,32,25,25,7,0.781250,0.000000,752.042359,751.999500,0.039427,dual_consensus_update,0,0,5.611741,71381835917,71389085917,
71394221921,71386205920,1,0.781250,736.001000,720.000500,32,0,0,0,31,26,25,7,0.781250,0.000000,736.795592,736.001000,0.032228,dual_consensus_update,0,0,5.874017,71386923920,71394173920,
71399229920,71391221920,1,0.812500,736.002000,727.998000,32,0,0,0,32,26,26,6,0.812500,0.000000,735.970671,736.002000,0.032228,dual_consensus_update,1,0,6.000000,71391787920,71399037920,
71404229920,71396365920,1,0.794118,723.999000,744.000000,34,0,0,0,34,27,27,7,0.794118,0.000000,726.788990,723.999000,0.049145,dual_consensus_update,1,0,6.000000,71396875920,71404125920,
71409229920,71401389920,1,0.812500,743.999000,751.996500,32,0,0,0,32,26,26,6,0.812500,0.000000,738.149737,743.999000,0.063768,dual_consensus_update,0,0,6.000000,71401979920,71409229920,
71414229920,71406661921,1,0.757576,760.000500,760.001500,33,1,0,0,32,26,25,8,0.757576,0.000000,758.833838,760.000500,0.054622,dual_consensus_update,0,0,6.000000,71406819921,71414069921,
71419229920,71411437920,1,0.838710,759.998000,743.998000,31,0,0,0,31,26,26,5,0.838710,0.000000,758.968523,759.998000,0.046821,dual_consensus_update,1,0,6.000000,71411915920,71419165920,
71424237920,71416661920,1,0.787879,752.000000,720.003000,33,0,0,0,33,26,26,7,0.787879,0.000000,752.983494,752.000000,0.063089,dual_consensus_update,1,0,5.874413,71416987920,71424237920,
71429237920,71421773918,1,0.787879,720.000000,712.000500,33,1,0,1,32,27,26,7,0.787879,0.000000,726.012323,720.000000,0.049420,dual_consensus_update,0,0,5.798328,71421883920,71429133920,
71434245920,71426669917,1,0.875000,704.000000,711.998000,32,0,0,0,32,28,28,4,0.875000,0.000000,705.563486,704.000000,0.067391,dual_consensus_update,0,0,4.805033,71426995920,71434245920,
71439245920,71431213920,1,0.875000,680.000000,692.000000,32,0,0,0,32,28,28,4,0.875000,0.000000,684.389993,680.000000,0.052329,dual_consensus_update,0,0,5.030224,71431867920,71439117920,
71444245920,71436629916,1,0.848485,679.997000,692.000000,33,0,0,0,33,28,28,5,0.848485,0.000000,677.132890,679.997000,0.052321,dual_consensus_update,0,0,4.902380,71436923920,71444173920,
71449245920,71441381918,1,0.823529,680.000000,699.997500,34,0,0,0,34,28,28,6,0.823529,0.000000,680.035633,680.000000,0.052321,dual_consensus_update,0,0,5.041226,71441827920,71449077920,
71454245920,71446229920,1,0.777778,688.000000,688.000000,36,0,0,0,36,28,28,8,0.777778,0.000000,688.256223,688.000000,0.034486,dual_consensus_update,0,0,5.222815,71446931918,71454181918,
71459245920,71451181920,1,0.756757,679.999000,675.999000,37,1,0,1,37,28,28,9,0.756757,0.000000,680.010047,679.999000,0.069765,dual_consensus_update,1,0,4.869545,71451995920,71459245920,
71464245921,71456301920,1,0.800000,664.001000,679.998000,35,0,0,0,35,28,28,7,0.800000,0.000000,667.218167,664.001000,0.053588,dual_consensus_update,0,0,4.372715,71456843920,71464093920,
71469253920,71461613921,1,0.805556,648.002500,680.004000,36,0,0,0,36,29,29,7,0.805556,0.000000,649.124906,648.002500,0.045756,dual_consensus_update,0,0,3.720254,71461923921,71469173921,
71474261920,71466709920,1,0.805556,655.999000,672.000000,36,0,0,0,36,29,29,7,0.805556,0.000000,655.736022,655.999000,0.036160,dual_consensus_update,0,0,3.670878,71466995920,71474245920,
71479261921,71471381919,1,0.882353,655.997000,676.000000,34,0,0,0,34,30,30,4,0.882353,0.000000,654.831312,655.997000,0.054235,dual_consensus_update,1,0,3.607166,71471867918,71479117918,
71484269921,71476309920,1,0.878788,655.999500,664.000000,33,0,0,0,33,29,29,4,0.878788,0.000000,655.416299,655.999500,0.072321,dual_consensus_update,0,0,3.580281,71476931921,71484181921,
71489277920,71481765917,1,0.823529,679.999000,688.003000,34,0,0,0,34,28,28,6,0.823529,0.000000,676.874024,679.999000,0.087205,dual_consensus_update,0,0,3.818500,71482019920,71489269920,
71494285918,71486213916,1,0.870968,703.999500,736.003000,31,0,0,0,31,27,27,4,0.870968,0.000000,701.811129,703.999500,0.092664,dual_consensus_update,0,0,3.800695,71486891920,71494141920,
71499285918,71491885921,1,0.866667,760.000000,808.000000,30,1,0,0,30,26,26,4,0.866667,0.000000,755.232035,760.000000,0.093638,dual_consensus_update,0,0,3.904393,71492003921,71499253921,
71504285920,71496693920,1,0.892857,768.000500,816.000000,28,1,0,1,28,25,25,3,0.892857,0.000000,768.274372,768.000500,0.092667,dual_consensus_update,0,0,4.305930,71496883920,71504133920,
71509285921,71501629920,1,0.960000,792.000000,792.000000,25,0,0,0,25,24,24,1,0.960000,0.000000,789.913708,792.000000,0.044929,dual_strong_update,0,0,4.468399,71501947920,71509197920,
71514293917,71506157920,1,0.925926,772.002500,772.002500,27,1,0,1,27,25,25,2,0.925926,0.000000,774.968547,772.002500,0.053781,dual_strong_update,0,0,4.793640,71507043917,71514293917,
71519293920,71511509920,1,0.862069,760.000000,740.000000,29,0,0,0,28,26,25,4,0.862069,0.000000,764.115374,760.000000,0.039019,dual_consensus_update,0,0,4.410862,71511939919,71519189919,
71524301920,71516821920,1,0.866667,743.997000,728.000000,30,0,0,0,30,26,26,4,0.866667,0.000000,746.493333,743.997000,0.047838,dual_consensus_update,0,0,4.288872,71517035921,71524285921,
71529301920,71521269920,1,0.781250,751.997500,728.003000,32,0,0,0,31,26,25,7,0.781250,0.000000,757.125615,751.997500,0.047317,dual_consensus_update,0,0,4.369433,71521891920,71529141920,
71534301920,71526381917,1,0.843750,716.000000,752.001500,32,0,0,0,32,27,27,5,0.843750,0.000000,720.066553,716.000000,0.091113,dual_consensus_update,0,0,4.200017,71527011920,71534261920,
71539301921,71531253917,1,0.903226,664.000000,672.000000,31,0,0,0,31,28,28,3,0.903226,0.000000,672.028408,664.000000,0.071448,dual_strong_update,0,0,3.570871,71531875920,71539125920,
71544309921,71536461920,1,0.966667,640.001500,656.000000,30,0,0,0,30,29,29,1,0.966667,0.000000,643.115197,640.001500,0.055604,dual_strong_update,0,0,3.862128,71536947920,71544197920,
71549317917,71541429918,1,0.965517,640.000000,660.001500,29,0,0,0,29,28,28,1,0.965517,0.000000,640.000741,640.000000,0.055600,dual_strong_update,0,0,4.116405,71542019921,71549269921,
71554317920,71546757918,1,0.900000,659.999500,831.999000,30,1,0,1,30,27,27,3,0.900000,0.000000,656.367494,659.999500,0.125792,dual_strong_update,1,0,4.182689,71546931921,71554181921,
71559317920,71551133921,1,0.892857,819.997500,848.000000,28,0,0,0,28,25,25,3,0.892857,0.000000,784.628421,819.997500,0.159118,dual_consensus_update,1,0,4.509260,71552027920,71559277920,
71564317920,71556501917,1,0.880000,880.003000,835.998500,25,0,0,0,25,22,22,3,0.880000,0.000000,880.458337,880.003000,0.094357,dual_consensus_update,0,0,5.102681,71556923920,71564173920,
71569317920,71561197920,1,0.846154,880.001000,843.998000,26,0,0,0,26,22,22,4,0.846154,0.000000,880.469947,880.001000,0.107820,dual_consensus_update,1,0,4.779659,71561995920,71569245920,
71574325920,71566397916,1,0.923077,823.997000,791.999500,26,0,0,0,26,24,24,2,0.923077,0.000000,824.577686,823.997000,0.086364,dual_strong_update,0,0,5.175087,71567067918,71574317918,
71579325920,71571213920,1,0.884615,824.001000,791.999500,26,0,0,0,26,23,23,3,0.884615,0.000000,825.445002,824.001000,0.071974,dual_consensus_update,0,0,4.898812,71571923920,71579173920,
71584325921,71576933920,1,0.888889,784.001000,771.998000,27,1,0,1,26,25,24,3,0.888889,0.000000,786.310731,784.001000,0.090764,dual_consensus_update,1,0,4.908602,71576987920,71584237920,
71589333920,71581413921,1,0.925926,768.000000,740.002000,27,0,0,0,27,25,25,2,0.925926,0.000000,770.239894,768.000000,0.069497,dual_strong_update,0,0,4.879159,71581891918,71589141918,
71594341917,71586581920,1,0.806452,767.999500,784.001000,31,0,0,0,31,25,25,6,0.806452,0.000000,768.306014,767.999500,0.069497,dual_consensus_update,0,0,4.838125,71586963920,71594213920,
71599341920,71592061921,1,0.806452,740.001500,744.000000,31,1,0,1,31,25,25,6,0.806452,0.000000,737.598477,740.001500,0.072126,dual_consensus_update,0,0,4.595922,71592075917,71599325917,
71604341920,71596517917,1,0.757576,767.998000,760.000000,33,0,0,0,33,25,25,8,0.757576,0.000000,769.537422,767.998000,0.046338,dual_consensus_update,1,0,4.240510,71596979917,71604229917,
71609349920,71601789920,1,0.764706,744.003000,748.001500,34,0,0,0,34,26,26,8,0.764706,0.000000,750.337106,744.003000,0.063779,dual_consensus_update,0,0,4.261931,71602075920,71609325920,
71614349920,71606333920,1,0.843750,735.999500,736.004000,32,0,0,0,32,27,27,5,0.843750,0.000000,736.559150,735.999500,0.048351,dual_consensus_update,0,0,4.289715,71606955921,71614205921,
71619357920,71611461921,1,0.843750,731.999500,744.000000,32,0,0,0,31,28,27,5,0.843750,0.000000,731.182672,731.999500,0.048613,dual_consensus_update,0,0,4.307645,71612067920,71619317920,
71624357920,71616485920,1,0.818182,728.000000,768.002000,33,0,0,0,33,27,27,6,0.818182,0.000000,728.003193,728.000000,0.040731,dual_consensus_update,0,0,4.851250,71616963916,71624213916,
71629357920,71621669918,1,0.870968,728.000000,727.999000,31,0,0,0,31,27,27,4,0.870968,0.000000,728.000002,728.000000,0.048880,dual_consensus_update,1,0,4.813148,71622019920,71629269920,
71634357921,71626781920,1,0.862069,756.000000,803.998500,29,0,0,0,29,25,25,4,0.862069,0.000000,751.882328,756.000000,0.070601,dual_consensus_update,0,0,5.210130,71627083920,71634333920,
71639365920,71631685921,1,0.892857,776.001000,855.998000,28,0,0,0,28,25,25,3,0.892857,0.000000,781.959965,776.001000,0.114636,dual_consensus_update,0,0,4.707462,71631939916,71639189916,
71644373920,71636845921,1,0.888889,816.001000,831.997000,27,1,0,1,27,24,24,3,0.888889,0.000000,810.245135,816.001000,0.101751,dual_consensus_update,1,0,4.973767,71637011921,71644261921,
71649381921,71642069917,1,0.857143,792.002000,792.002000,28,1,0,1,28,24,24,4,0.857143,0.000000,810.613302,792.002000,0.074882,dual_consensus_update,0,0,4.925952,71642107921,71649357921,
71654389920,71646933920,1,0.833333,783.999500,784.000000,30,1,0,1,30,25,25,5,0.833333,0.000000,784.619182,783.999500,0.060514,dual_consensus_update,0,0,4.692016,71647003920,71654253920,
71659397921,71651661920,1,0.888889,784.000000,780.000500,27,0,0,0,27,24,24,3,0.888889,0.000000,783.877333,784.000000,0.045386,dual_consensus_update,0,0,4.870381,71652083917,71659333917,
71664405920,71656341920,1,0.862069,768.002500,760.000000,29,0,0,0,29,25,25,4,0.862069,0.000000,769.860006,768.002500,0.030889,dual_consensus_update,0,0,4.364562,71656971920,71664221920,
71669405920,71661701917,1,0.827586,767.997000,759.998500,29,0,0,0,28,25,24,5,0.827586,0.000000,768.164500,767.997000,0.046326,dual_consensus_update,0,0,4.320372,71662043920,71669293920,
71674413921,71667085920,1,0.925926,760.000000,776.000000,27,1,0,1,27,25,25,2,0.925926,0.000000,761.018674,760.000000,0.031213,dual_strong_update,0,0,4.776582,71667115920,71674365920,
71679421920,71671709920,1,0.862069,764.001000,776.001000,29,0,0,0,29,25,25,4,0.862069,0.000000,765.608547,764.001000,0.023289,dual_consensus_update,0,0,5.051934,71672011921,71679261921,
71684429921,71676341917,1,0.862069,760.003500,767.997000,29,0,0,0,29,25,25,4,0.862069,0.000000,760.879607,760.003500,0.031204,dual_consensus_update,0,0,5.074320,71677099916,71684349916,
71689437919,71681685920,1,0.866667,751.998000,735.997000,30,0,0,0,30,26,26,4,0.866667,0.000000,752.047894,751.998000,0.047325,dual_consensus_update,0,0,5.173180,71682003921,71689253921,
71694437920,71686477920,1,0.900000,707.998500,703.999500,30,0,0,0,30,27,27,3,0.900000,0.000000,711.408672,707.998500,0.050256,dual_strong_update,0,0,5.317439,71687091918,71694341918,
71699437920,71691453917,1,0.843750,700.001500,696.000000,32,1,0,1,31,28,27,5,0.843750,0.000000,700.442685,700.001500,0.033892,dual_consensus_update,0,0,4.521810,71692187920,71699437920,
71704437920,71696981920,1,0.838710,712.001000,760.001000,31,1,0,1,30,27,26,5,0.838710,0.000000,711.219231,712.001000,0.049984,dual_consensus_update,1,0,4.426788,71697051920,71704301920,
71709437920,71701517920,1,0.896552,743.999000,760.001000,29,0,0,0,29,26,26,3,0.896552,0.000000,737.141702,743.999000,0.063766,dual_consensus_update,0,0,5.022650,71702147920,71709397920,
71714445920,71706845920,1,0.833333,759.999500,767.997000,30,1,0,1,30,25,25,5,0.833333,0.000000,758.122990,759.999500,0.031213,dual_consensus_update,0,0,5.493728,71707043920,71714293920,
71719445920,71712085920,1,0.925926,768.001500,776.000000,27,1,0,1,27,25,25,2,0.925926,0.000000,767.888302,768.001500,0.023165,dual_strong_update,0,0,5.245759,71712107920,71719357920,
71724453921,71716781920,1,0.925926,768.000000,768.001500,27,0,0,0,27,25,25,2,0.925926,0.000000,768.000080,768.000000,0.023165,dual_strong_update,0,0,5.113136,71717011920,71724261920,
71729461920,71722093918,1,0.925926,768.003000,768.000000,27,1,0,1,27,25,25,2,0.925926,0.000000,768.002101,768.003000,0.023161,dual_strong_update,0,0,4.709369,71722099920,71729349920,
71734461920,71726645918,1,0.923077,768.001000,780.000500,26,0,0,0,25,25,24,2,0.923077,0.000000,769.308047,768.001000,0.046323,dual_strong_update,0,0,4.782265,71727179920,71734429920,
71739469916,71731405920,1,0.923077,783.996000,791.997000,26,0,0,0,25,25,24,2,0.923077,0.000000,780.361342,783.996000,0.015142,dual_strong_update,0,0,4.583440,71732067920,71739317920,
71744469917,71736949917,1,0.923077,784.002000,775.998500,26,1,0,1,26,24,24,2,0.923077,0.000000,783.995107,784.002000,0.015140,dual_strong_update,0,0,4.391371,71737131920,71744381920,
